ABP_code,CBS_code,Naam_gemeente,ozb_waarde_woningen_eigenaren,ozb_waarde_niet_woningen_gebruikers,ozb_waarde_niet_woningen_eigenaren,belastingcapaciteit_niet_woningen_eigenaren_in_mln,bijstandsontvangers,ABW_schaalnadeel,ABW_schaalvoordeel,eenouderhuishoudens,inwoners,inwoners_kl_20_jaar,inwoners_gr_64_jaar,inwoners_75___85_jaar,Inwoners_waddengemeenten_7501,Inwoners_waddengemeenten_2501,Inwoners_waddengemeenten_1,krimp,lage_inkomens,lage_inkomens_drempel,minderheden,uitkeringsontvangers,extra_groei_jongeren,extra_groei_leerlingen_VO,klantenpotentieel_lokaal,klantenpotentieel_regionaal,leerlingen_VO,leerlingen_VSO,bedrijfsvestigingen,bewoond_oord_historische_kern,bewoonde_oorden_1930,hist_kern_I_kl_41_ha,hist_kern_I_gr_40_ha,hist_kern_I__gr_64_ha,hist_kern_II_kl_41_ha,hist_kern_II_gr_64_ha,hist_kern_III_kl_41_ha,hist_kern_IV_kl_41_ha,hist_kern_V_kl_41_ha,Historische_waterweg,isv_a,isv_b,kernen,kernen_x_bodemfactor_buitengebied,kernen_met_500_adressen_of_meer,nieuwbouwwoningen,oad_x_percentage_slechte_bodem,oeverlengte_x_factor_bodem,oeverlengte_x_factor_bodem_x_dichtheidsfactor,omgevingsadressendichtheid,oppervlak_bebouwing,opp_beb_woonkern_x_bodemfactor,opp_beb_buitengebied_x_bodemfactor,oppervlakte_binnenwater,oppervlakte_buitenwater,oppervlakte_land,opp_land_x_percentage_slechte_bodem,opp_land_x_factor_bodem,woonruimten,woonruimten_x_bodemfactor_woonkern,woonruimten_x_percentage_slechte_bodem,vast_bedrag,vast_bedrag_Amsterdam,vast_bedrag_Rotterdam,vast_bedrag_Den_Haag,vast_bedrag_Utrecht,vast_bedrag_Baarle_Nassau,vast_bedrag_waddengemeenten,Herindeling,rioleringen,Suppletie_bommenregeling,Suppletie_uitkering_OZB,Aanvullende_Uitkering,Aanvullende_uitkering_volgend_jaar,Antillianengemeenten,Beeldende_kunst_en_vormgeving,Bestaand_Rotterdams_gebied,Bodemsanering,Centra_voor_jeugd_en_gezin,Combinatiefuncties,Eigen_kracht,Gezond_in_de_stad,Green_Deal,Herstructurering_bedrijfsterreinen,ISV,Jeugd,Jeugdwerkloosheid,Jeugdzorg,LHBT_emancipatiebeleid,Maatschappelijke_opvang,Nationale_gebiedsontwikkelingen,Programma_Kwaliteitssprong_Zuid,Spoorse_doorsnijdingen,Sterke_regio_s,Veiligheidshuizen,Versterking_peuterspeelzalen,Vrouwenopvang,VSV_RMC_regio_G4,Zichtbare_Schakel,Quick_Wins_Binnenhavens,WE_CAN_Young,Werkgeversdienstverlening,Voorbereiding_ESF_programma,Kosten_uitvoering_inburgering,Knelpunten_verdeelproblematiek,Uitvoeringskosten_inburgering,WMO,WUW_middelen_GF,Jaar,uitkering,VTH_provinciale_taken,Bijdrage_IODS_kwaliteitsprojecten,Zuiderzeelijn,Mantelzorg,Pilot_Participatieverklaring,Meetsysteem_van_Geluidsnet,Erfgoed_en_ruimte,Aldel,Koopkrachttegemoetkoming,Beter_benutten,Facbesluit_opvangcentra,Oversampling_woOn,Implementatie_participatiewet,Pilot_integraal_PGB,Ondersteuning_raadsman_Loppersum,minderheden_drempel,huishoudens,achterstandsleerlingen_drempel,oad_drempel,Suppletie_uitkering,Groeiopgave_Almere,Programma_verbetering_GGZ,Huishoudelijke_hulp_toelage,Bed_bad_en_brood,Nota_Ruimte,Nieuwe_Kans_Rotterdam,Pilot_nabestaanden,EIP_Waterconferentie,Herstructurering_wsw_sector,Wijkaanpak_Den_Haag,Kennisplatform_Nalevingnet,Link2Work,Projectstimuleringsregeling,Stimulering_regarbeidsmigranten,IPSV,City_Deal,Sociaal_domein,eenpersoonshuishoudens,loonkostensubsidie,oppervlak_bebouwing_woonkernen,oppervlak_bebouwing_buitengebied,Cumulatieregeling_GF,Bevolkingsdaling,Versterking_aanpak_jihadisme,Voorschoolse_voorz_peuters,Actieplan_Luchtkwaliteit,Projectstimuleringsreg_Inter_V,Kracht_on_Tour,Pilot_weerbaar_opvoeden,Geg_uitwisseling_nazorg_ex_ged,Jaarconferentie_Techniekpact,Vierkant_voor_Werk,Leeuwarden_Culturele_Hoofdstad,Expositie_The_STEC_Food,MIRT_onderzoek_A2,Business_Marathon_Smart_Mob,Asiel_partieel_effect,Asiel_participatie_en_integr,Scholenprogramma_Groningen,Huisvesting_onderwijs_asiel,Aansluiting_A58,Nieuwe_Hollandse_Waterlinie,Innovatieve_aanpak_energie,Twinning_arbeidsbemiddeling,OV_SAAL_MLT,Pilot_EU_migranten,HSL_Zuid_geluidsproces,Arbeidsparticipatie,Marken_boven_water,Suppletie_uitkering_VHROSV,BRP_straten,Basisreg_Grootschalige_Topogr,Armoedebestrijding_kinderen
11730,1714,Sluis,2530800000,439950000,498400000,498.4,294.33,0,0,623,23639,4283,6281,1904,0,0,0,0,3800,2066.7,315,1371.33,0,0,21160,8580,797.6,0,2894,0,1274,5,0,0,12,0,7,0,0,7800,0,0,23,23.46,9,0,0,5365.2,4472.7,7314.53,312,198.9,120.36,438,2361,27918,0,28476.36,17333,17679.66,0,1,0,0,0,0,0,0,0,0,0,-17939,0,0,0,0,0,0,0,82248,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,98057.46,0,0,0,0,0,0,0,0,211898,0,2049332,0,1/1/16,34138046.09,66652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11578,0,0,-95280,0,0,135000,0,0,0,0,0,0,0,0,0,0,0,0,0,10137573,4033,0,195,118,-29068,0,0,16141,0,0,0,0,0,0,0,0,0,0,0,122500,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11729,715,Terneuzen,3312800000,1352050000,1417500000,1417.5,1013,0,0,1716,54657,11124,12934,3976,0,0,0,0,8300,5621.9,2600,4067,0,0,55630,51020,2059.2,1273.46,4199,1539,3331,7,0,0,6,0,0,0,0,3000,0,0,25,25,9,0,0,5100,10800.81,23031.66,502,313.1,192,1276,5492,25008,0,25008,26781,27048.81,0,1,0,0,0,0,0,0,0,0,0,154148,0,0,0,0,0,0,0,181680,0,107000,0,0,0,0,0,0,0,0,0,0,0,0,0,148576.98,0,0,0,0,0,0,0,0,195584,0,4751966,0,1/1/16,84923465.75,369346,0,0,0,0,0,0,0,0,0,181207,0,0,0,0,0,26043,0,0,-142243,0,0,325000,0,0,0,0,0,0,0,0,0,0,0,0,0,31607010,8877,0,310,192,0,395667,0,32750,0,0,0,0,0,0,0,0,0,0,0,310523,172372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10870,716,Tholen,1524000000,312200000,355250000,355.25,273.33,0,0,569,25421,6567,4558,1371,0,0,0,0,3100,2000.9,445,1373.33,0,0,22650,2630,260,100.44,2400,669,1288,9,0,0,7,0,0,0,0,1300,0,0,11,13.42,7,0,0,4348.08,13552.46,5077.84,218,189.8,87.84,1543,9167,14691,0,17923.02,10991,14288.3,0,1,0,0,0,0,0,0,0,0,0,-24531,0,0,0,0,0,0,0,117852,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,80502.72,0,0,0,0,0,0,0,0,122413,0,1845358,0,1/1/16,34039438.83,30991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10466,0,0,-91469,0,0,156982,0,0,0,0,0,0,0,0,0,0,0,0,0,11595597,2945,0,146,72,-138576,0,0,16298,0,0,0,0,0,0,0,0,0,0,0,111105,61675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10908,717,Veere,2754400000,435750000,485100000,485.1,165.33,0,0,419,21960,4809,5461,1608,0,0,0,0,2400,704.1,190,868.33,0,0,15730,3190,0,0,2637,0,591,9,0,0,5,0,0,0,0,3200,0,0,19,20.52,10,0,0,2867.4,5722.99,5833.9,236,184.8,72.36,1169,6228,13265,0,14326.2,16959,18654.9,0,1,0,0,0,0,0,0,0,0,0,-33123,0,0,0,0,0,0,0,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78059.26,0,0,0,0,0,0,0,0,114700,0,1357947,0,1/1/16,24771540.6,39057,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,9744,0,0,-91846,0,0,135348,0,0,0,0,0,0,0,0,0,0,0,0,0,6957489,2752,0,168,67,-23530,0,0,14958,0,23750,0,0,0,0,0,0,0,0,0,85465,47442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10930,718,Vlissingen,2670000000,718550000,744800000,744.8,1813,0,0,1678,44451,9023,9774,2967,0,0,0,0,7600,5313.1,3240,4041,0,0,50200,67810,1084.8,196.02,2880,5750,6521,16,0,0,0,0,0,0,0,3200,0,0.01,3,3.21,1,0,0,1248.5,19521.26,43336.76,305,220.8,119.84,513,10000,3432,0,3775.2,22869,26299.35,0,1,0,0,0,0,0,0,0,0,129265,209305,0,0,0,0,0,0,0,159252,0,39000,0,0,0,0,0,0,20000,6757427,0,0,0,0,0,72108.96,2126934,0,0,0,0,0,0,0,28435,0,3983106,0,1/1/16,124762728.8,269156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22625,0,0,473672,0,0,401659,0,0,0,0,0,0,0,0,0,0,0,0,0,64588685,9382,0,192,112,942393,0,0,27640,0,0,0,0,0,0,0,0,0,0,0,199418,110698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11001,738,Aalburg,936800000,143150000,157500000,157.5,81.67,0,0,260,13038,3511,2115,631,0,0,0,0,1300,796.9,115,541.67,0,13.9,10920,1620,496,0,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.63,2,0,0,1233.88,3457.99,1871.53,116,90.72,34.88,281,0,5037,0,5490.33,5031,5433.48,0,1,0,0,0,0,0,0,0,0,0,10590,0,0,0,0,0,0,0,43800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40977.78,0,0,0,0,0,0,0,0,0,0,768995,0,1/1/16,14826022.64,14010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5002,0,0,-35969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4877863,1172,0,84,32,-63592,0,0,8536,0,0,0,0,0,0,0,0,0,0,0,82617,45861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11675,1723,Alphen-Chaam,898400000,173950000,215600000,215.6,66.33,0,0,217,9924,2131,2070,649,0,0,0,0,900,458.3,85,390.33,0,0,6000,340,0,0,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,0,0,727,771.47,1311.85,153,55,98,49,0,9303,0,9303,4417,4417,0,1,0,0,0,0,0,0,0,0,0,-7200,0,0,0,0,0,0,0,28600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36918.96,0,0,0,0,0,0,0,0,0,0,563713,3340.32,1/1/16,10994647.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4141,0,0,-60245,0,0,37555,0,0,0,0,0,0,0,0,0,0,0,0,0,3341146,953,0,55,98,-11444,0,0,6410,0,0,0,0,0,0,0,0,0,0,0,71221,39535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10055,743,Asten,1368800000,272650000,323050000,323.05,169,0,0,387,16580,3657,3342,1066,0,0,0,0,2100,1424.3,250,932,0,0,16120,8250,883.2,0,1923,0,538,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,988,2296.19,6378.61,204,104,100,112,0,7022,0,7022,6757,6757,0,1,0,0,0,0,0,0,0,0,0,-43954,0,0,0,0,0,0,0,71208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38690.38,0,0,0,0,0,0,0,0,0,0,1022336,42432.26,1/1/16,20543250.31,28444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7202,0,0,-49320,0,0,132690,0,0,0,0,0,0,0,0,0,0,0,0,0,6876163,2092,0,104,100,0,0,0,8037,0,0,0,0,0,0,0,0,0,0,0,79768,44280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10061,744,Baarle-Nassau,575600000,160650000,191800000,191.8,54,0,0,183,6611,1213,1717,564,0,0,0,0,900,534.8,90,346,0,0,4720,410,200,0,922,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,0,0,368,318.89,1161.34,134,48,86,17,0,7612,0,7612,3652,3652,0,1,0,0,0,0,1,0,0,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25111.04,0,0,0,0,0,0,0,0,0,0,576103,65934.87,1/1/16,9145480.66,25472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3047,0,0,-27770,0,0,37492,0,0,0,0,0,0,0,0,0,0,0,0,0,2520992,896,0,48,86,-29164,0,0,4483,0,0,0,0,0,0,0,0,0,0,0,25640,14232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10093,1724,Bergeijk,1610000000,326900000,376950000,376.95,145.67,0,0,425,18253,4041,3808,1222,0,0,0,0,1800,943.9,145,904.67,0,0,14440,3490,0,0,2209,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,5,0,0,684,1226.91,4246.26,231,153,78,73,0,10103,0,10103,8561,8561,0,1,0,0,0,0,0,0,0,0,0,-58027,0,0,0,0,0,0,0,77556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56271.14,0,0,0,0,0,0,0,0,0,0,1110801,24872.57,1/1/16,21502856.48,14010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7681,0,0,-105885,0,0,70826,0,0,0,0,0,0,0,0,0,0,0,0,0,7788456,2003,0,153,78,-72613,0,0,10597,0,0,0,0,0,0,0,0,0,0,0,96860,53767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10096,748,Bergen op Zoom,4634000000,1080100000,1155700000,1155.7,1692.67,0,0,2190,66237,14007,13332,3957,0,0,0,0,9500,6487.3,7600,5545.67,0,338.3,72770,83260,4958.4,2408.56,5581,4083,4083,39,0,0,0,0,0,0,0,1100,0,0,8,8.4,2,0,0,1980.16,17798.63,53897.2,433,347,90.3,1320,0,7992,0,8311.68,30127,30127,0,1,0,0,0,0,0,0,0,0,300624,9169,0,0,0,0,0,0,0,253368,0,142000,0,0,0,0,0,0,0,3006329,0,0,0,0,0,120177.06,0,0,0,0,0,0,0,0,0,0,5440380,0,1/1/16,118602014.8,114200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30861,0,0,66419,0,0,355707,0,0,0,0,0,0,0,0,0,0,0,0,0,48364910,9868,0,347,86,0,0,0,36843,0,0,0,0,0,0,0,0,0,0,0,145291,80651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10372,1721,Bernheze,2486000000,362600000,416150000,416.15,235.33,0,0,677,29880,7219,5787,1827,0,0,0,0,3000,1794.5,360,1689.33,0,150.8,23970,5980,949.6,0,3231,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,0,0,1063,3513.54,7739.31,318,174,143,69,0,8971,0,8971,12055,12055,0,1,0,0,0,0,0,0,0,0,0,-2366,0,0,0,0,0,0,0,57480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73478.62,0,0,0,0,0,0,0,0,0,0,1798690,14621.32,1/1/16,35525571.19,50095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12162,0,0,-106884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13876659,2939,0,174,143,-72310,0,0,16304,0,0,0,0,0,0,0,0,0,0,0,142441,79069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10107,753,Best,2467200000,495950000,506450000,506.45,391.33,0,0,858,28976,6872,5109,1780,0,0,0,0,2900,1696.3,1095,1613.33,0,0,28730,17890,1556.8,0,2839,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,477,3937.76,16346.25,224,180,45,79,0,3431,0,3431,12037,12037,0,1,0,0,0,0,0,0,0,0,0,-109802,0,0,0,0,0,0,0,75360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58355.86,0,0,0,0,0,0,0,0,0,0,1768328,0,1/1/16,34329376.12,23774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12215,0,0,-22894,0,0,293150,0,0,0,0,0,0,0,0,0,0,0,0,0,12063452,3265,0,180,45,-134701,0,0,14721,0,0,0,0,0,0,0,0,0,0,0,76918,42698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11677,1728,Bladel,1740000000,411250000,444500000,444.5,138.67,0,0,468,19966,4466,3965,1281,0,0,0,0,2200,1295.8,195,1134.67,0,0,17960,4820,1618.4,689.04,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,0,0,499,1317.34,6085.27,250,160,90,24,0,7539,0,7539,9042,9042,0,1,0,0,0,0,0,0,0,0,0,-16100,0,0,0,0,0,0,0,81420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51479.66,0,0,0,0,0,0,0,0,0,0,1287938,28660.29,1/1/16,26937648.23,71322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8573,0,0,-79336,0,0,77096,0,0,0,0,0,0,0,0,0,0,0,0,0,11020952,2360,0,160,90,-56875,0,0,10895,0,0,0,0,0,0,0,0,0,0,0,8547,4744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10131,755,Boekel,747200000,158550000,196700000,196.7,70.67,0,0,209,10254,2548,1783,536,0,0,0,0,1000,585.2,90,690.67,0,0,8600,1930,0,0,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0,0,150,445.57,2057.41,145,67,77,1,0,3451,0,3451,4148,4148,0,1,0,0,0,0,0,0,0,0,0,-12642,0,0,0,0,0,0,0,39600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28575.62,0,0,0,0,0,0,0,0,0,0,596732,0,1/1/16,12317714.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4171,0,0,-44392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4676184,945,0,67,77,-17538,0,0,6572,0,0,0,0,0,0,0,0,0,0,0,54128,30047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10145,756,Boxmeer,2250400000,478100000,540400000,540.4,303.33,0,0,680,28465,6204,5802,1902,0,0,0,0,3300,2064.1,945,1911.33,0,699.6,26970,11340,2200,449.46,2566,0,736,0,0,0,0,0,0,0,0,0,0,0,12,12,6,0,0,1096,2740.48,7724.38,317,180,137,248,0,11136,0,11136,12359,12359,0,1,0,0,0,0,0,0,0,0,0,33197,0,0,0,0,0,0,0,123096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78628.9,0,0,0,0,0,0,0,0,0,0,2030134,18239.21,1/1/16,39735124.54,114625,0,0,0,0,0,0,0,0,0,187478,0,0,0,0,0,12598,0,0,-36968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15356896,3576,0,180,137,-42040,0,0,16235,0,0,0,0,0,0,0,0,0,0,0,173779,96465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10146,757,Boxtel,2435200000,429450000,456400000,456.4,414,0,0,896,30406,6885,6156,1782,0,0,0,0,3800,2450.1,1425,2250,0,0,29810,18330,1614.4,1302.64,2968,0,1588,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,1536,7201.79,16617.27,228,172,56,117,0,6368,0,6368,13499,13499,0,1,0,0,0,0,0,0,0,0,0,-28281,0,0,0,0,0,0,0,89400,0,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,61529.16,0,0,0,0,0,0,0,0,0,0,2102662,12948.56,1/1/16,49302871.05,36510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13822,0,0,-36384,0,0,237744,0,0,0,0,0,0,0,0,0,0,0,0,0,23217470,4304,0,172,56,-6121,0,0,15287,0,0,0,0,0,0,0,0,0,0,0,205117,113861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10149,758,Breda,14702000000,2785300000,2854250000,2854.25,4414.67,0,0,6007,181611,40230,31511,10018,0,0,0,0,25500,17124.6,13990,12236.67,0,762.5,202570,288390,9388,7011.06,19705,9613,12005,0,42,0,0,0,0,0,0,0,0.01,0.01,5,5,1,0,0,3370,47562.1,177474.73,1014,890,124,308,0,12560,0,12560,83754,83754,0,1,0,0,0,0,0,0,0,0,0,-89870,0,0,0,150000,0,966567,0,650532,30000,195000,0,0,0,436799,100000,0,20000,6291160,0,0,0,0,0,284860.58,6053298,0,0,0,15000,0,0,0,0,0,12279289,25925.23,1/1/16,314147074.8,278496,0,0,0,0,0,0,0,0,0,43755,0,400000,0,0,0,89524,0,0,46195,0,0,1872000,0,0,0,0,0,0,0,0,0,0,0,0,0,123293001,36618,0,890,124,-134883,0,0,97620,0,0,0,0,0,0,0,0,0,0,0,968605,537675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10162,1706,Cranendonck,1629600000,309750000,348250000,348.25,235.67,0,0,500,20660,4279,4503,1325,0,0,0,0,2400,1519.8,490,1191.67,0,187.6,17980,5600,408.8,0,2162,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,4,0,0,740,1958.8,5113.96,225,157,69,163,0,7642,0,7642,8802,8802,0,1,0,0,0,0,0,0,0,0,0,22922,0,0,0,0,0,0,0,77556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52104.56,0,0,0,0,0,0,0,0,0,0,1432364,0,1/1/16,25362249.69,87454,0,0,0,0,0,0,0,0,0,490595,0,0,0,0,0,9133,0,0,-3982,0,0,433500,0,0,0,0,0,0,0,0,0,0,0,0,0,8030942,2440,0,157,69,-22746,0,0,11833,0,0,0,0,0,0,0,0,0,0,0,48430,26883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10183,1684,Cuijk,1708800000,330750000,355250000,355.25,375.67,0,0,725,24608,5539,4880,1554,0,0,0,0,3200,2119.7,1740,2001.67,0,0,24790,14080,817.6,164.34,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,1019,4393.82,9074.52,219,145,74,588,0,5119,0,5119,10803,10803,0,1,0,0,0,0,0,0,0,0,0,-58443,0,0,0,0,0,0,0,101844,0,55000,0,0,0,0,0,0,0,0,0,0,0,0,0,54039.68,0,0,0,0,0,0,0,0,0,0,1844580,24629.18,1/1/16,37633287.91,160899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10779,0,0,-34696,0,0,219404,0,0,0,0,0,0,0,0,0,0,0,0,0,16161983,3125,0,145,74,-9485,0,0,13742,0,0,0,0,0,0,0,0,0,0,0,122500,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10193,762,Deurne,2484000000,620900000,655550000,655.55,362.33,0,0,780,31878,7027,6301,2178,0,0,0,0,3800,2420.5,590,2170.33,0,0,31160,22550,2264.8,661.82,3398,0,720,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,2277,6133.18,11518.83,408,224,184,159,0,11676,0,11676,13795,13795,0,1,0,0,0,0,0,0,0,0,0,-7004,0,0,0,0,0,0,0,131376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74496.74,0,0,0,0,0,0,0,0,0,0,2337813,0,1/1/16,43015682.83,57312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13887,0,0,-101309,0,0,281474,0,0,0,0,0,0,0,0,0,0,0,0,0,16136239,3827,0,224,184,-158608,0,0,16085,0,0,0,0,0,0,0,0,0,0,0,131046,72744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10211,766,Dongen,1885600000,310800000,329350000,329.35,258.67,0,0,677,25413,5677,5002,1500,0,0,0,0,3000,1918.2,1150,1368.67,0,0,22950,9620,1071.2,0,2343,0,1346,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,625,5340.66,12343.34,197,143,53,48,0,2926,0,2926,10818,10818,0,1,0,0,0,0,0,0,0,0,0,-31703,0,0,0,0,0,0,0,104052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51132.74,0,0,0,0,0,0,0,0,0,0,1792938,0,1/1/16,29954944.41,35661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11131,0,0,-45644,0,0,115550,0,0,0,0,0,0,0,0,0,0,0,0,0,9814950,3050,0,143,53,-35771,0,0,12209,0,0,0,0,0,0,0,0,0,0,0,131047,72744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11684,1719,Drimmelen,2064000000,272300000,314650000,314.65,159.67,0,0,623,26815,5674,5488,1570,0,0,0,0,2900,1740.9,270,1322.67,0,54.4,18920,2620,550.4,0,2765,0,1237,0,0,0,0,0,0,0,0,0,0,0,7,7,5,0,0,4709,10801.89,8728.02,208,153,56,2458,0,9485,0,9485,11591,11591,0,1,0,0,0,0,0,0,0,0,3252,-83086,0,0,0,0,0,0,0,76800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63963.78,0,0,0,0,0,0,0,0,0,0,1826612,0,1/1/16,29321714.3,66652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11673,0,0,-133475,0,0,285000,0,0,0,0,0,0,0,0,0,0,0,0,0,9368159,2939,0,153,56,-96723,0,0,12820,0,0,0,0,0,0,0,0,0,0,0,91163,50605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10237,770,Eersel,1740400000,321300000,357000000,357,117.33,0,0,415,18551,3981,3887,1380,0,0,0,0,1800,958.6,160,1174.33,0,0,14870,4560,1072.8,332.16,2157,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,4,0,0,503,1119.92,4678.18,214,126,88,86,0,8246,0,8246,8414,8414,0,1,0,0,0,0,0,0,0,0,0,20401,0,0,0,0,0,0,0,75072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55150.7,0,0,0,0,0,0,0,0,0,0,1300426,38851.95,1/1/16,23279540.97,82785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,0,0,-90915,0,0,71187,0,0,0,0,0,0,0,0,0,0,0,0,0,8959189,2171,0,126,88,-132626,0,0,11113,0,0,0,0,0,0,0,0,0,0,0,19942,11070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10242,772,Eindhoven,17458800000,4989600000,5085500000,5085.5,6495.67,0,0,7759,224755,45577,37270,12675,0,0,0,0,35800,24817.4,24665,18774.67,0,0,262380,513650,11307.2,7723.18,22129,18701,19215,9,0,0,0,0,0,0,0,0,0.01,0.02,2,2,1,0,0,1709,43221.14,277859.78,1212,1093,119,141,0,8746,0,8746,109826,109826,0,1,0,0,0,0,0,0,0,0,11872,-146462,0,0,0,550226,0,1518374,0,715944,30000,333000,0,0,0,422920,100000,0,20000,11228025,0,0,0,0,319550,306221.68,3190371,0,0,0,15000,0,0,0,0,0,16580673,0,1/1/16,416226065.8,265335,0,0,0,0,0,0,0,0,0,97502,0,400000,0,0,0,117536,0,0,-644949,0,0,2611700,0,0,0,0,0,0,0,0,37500,0,0,0,0,161476327,54502,0,1093,119,-651264,0,0,118728,0,0,0,0,0,0,0,0,250000,0,0,1279128,710046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
