ABP_code,CBS_code,Naam_gemeente,ozb_waarde_woningen_eigenaren,ozb_waarde_niet_woningen_gebruikers,ozb_waarde_niet_woningen_eigenaren,belastingcapaciteit_niet_woningen_eigenaren_in_mln,bijstandsontvangers,ABW_schaalnadeel,ABW_schaalvoordeel,eenouderhuishoudens,inwoners,inwoners_kl_20_jaar,inwoners_gr_64_jaar,inwoners_75___85_jaar,Inwoners_waddengemeenten_7501,Inwoners_waddengemeenten_2501,Inwoners_waddengemeenten_1,krimp,lage_inkomens,lage_inkomens_drempel,minderheden,uitkeringsontvangers,extra_groei_jongeren,extra_groei_leerlingen_VO,klantenpotentieel_lokaal,klantenpotentieel_regionaal,leerlingen_VO,leerlingen_VSO,bedrijfsvestigingen,bewoond_oord_historische_kern,bewoonde_oorden_1930,hist_kern_I_kl_41_ha,hist_kern_I_gr_40_ha,hist_kern_I__gr_64_ha,hist_kern_II_kl_41_ha,hist_kern_II_gr_64_ha,hist_kern_III_kl_41_ha,hist_kern_IV_kl_41_ha,hist_kern_V_kl_41_ha,Historische_waterweg,isv_a,isv_b,kernen,kernen_x_bodemfactor_buitengebied,kernen_met_500_adressen_of_meer,nieuwbouwwoningen,oad_x_percentage_slechte_bodem,oeverlengte_x_factor_bodem,oeverlengte_x_factor_bodem_x_dichtheidsfactor,omgevingsadressendichtheid,oppervlak_bebouwing,opp_beb_woonkern_x_bodemfactor,opp_beb_buitengebied_x_bodemfactor,oppervlakte_binnenwater,oppervlakte_buitenwater,oppervlakte_land,opp_land_x_percentage_slechte_bodem,opp_land_x_factor_bodem,woonruimten,woonruimten_x_bodemfactor_woonkern,woonruimten_x_percentage_slechte_bodem,vast_bedrag,vast_bedrag_Amsterdam,vast_bedrag_Rotterdam,vast_bedrag_Den_Haag,vast_bedrag_Utrecht,vast_bedrag_Baarle_Nassau,vast_bedrag_waddengemeenten,Herindeling,rioleringen,Suppletie_bommenregeling,Suppletie_uitkering_OZB,Aanvullende_Uitkering,Aanvullende_uitkering_volgend_jaar,Antillianengemeenten,Beeldende_kunst_en_vormgeving,Bestaand_Rotterdams_gebied,Bodemsanering,Centra_voor_jeugd_en_gezin,Combinatiefuncties,Eigen_kracht,Gezond_in_de_stad,Green_Deal,Herstructurering_bedrijfsterreinen,ISV,Jeugd,Jeugdwerkloosheid,Jeugdzorg,LHBT_emancipatiebeleid,Maatschappelijke_opvang,Nationale_gebiedsontwikkelingen,Programma_Kwaliteitssprong_Zuid,Spoorse_doorsnijdingen,Sterke_regio_s,Veiligheidshuizen,Versterking_peuterspeelzalen,Vrouwenopvang,VSV_RMC_regio_G4,Zichtbare_Schakel,Quick_Wins_Binnenhavens,WE_CAN_Young,Werkgeversdienstverlening,Voorbereiding_ESF_programma,Kosten_uitvoering_inburgering,Knelpunten_verdeelproblematiek,Uitvoeringskosten_inburgering,WMO,WUW_middelen_GF,Jaar,uitkering,VTH_provinciale_taken,Bijdrage_IODS_kwaliteitsprojecten,Zuiderzeelijn,Mantelzorg,Pilot_Participatieverklaring,Meetsysteem_van_Geluidsnet,Erfgoed_en_ruimte,Aldel,Koopkrachttegemoetkoming,Beter_benutten,Facbesluit_opvangcentra,Oversampling_woOn,Implementatie_participatiewet,Pilot_integraal_PGB,Ondersteuning_raadsman_Loppersum,minderheden_drempel,huishoudens,achterstandsleerlingen_drempel,oad_drempel,Suppletie_uitkering,Groeiopgave_Almere,Programma_verbetering_GGZ,Huishoudelijke_hulp_toelage,Bed_bad_en_brood,Nota_Ruimte,Nieuwe_Kans_Rotterdam,Pilot_nabestaanden,EIP_Waterconferentie,Herstructurering_wsw_sector,Wijkaanpak_Den_Haag,Kennisplatform_Nalevingnet,Link2Work,Projectstimuleringsregeling,Stimulering_regarbeidsmigranten,IPSV,City_Deal,Sociaal_domein,eenpersoonshuishoudens,loonkostensubsidie,oppervlak_bebouwing_woonkernen,oppervlak_bebouwing_buitengebied,Cumulatieregeling_GF,Bevolkingsdaling,Versterking_aanpak_jihadisme,Voorschoolse_voorz_peuters,Actieplan_Luchtkwaliteit,Projectstimuleringsreg_Inter_V,Kracht_on_Tour,Pilot_weerbaar_opvoeden,Geg_uitwisseling_nazorg_ex_ged,Jaarconferentie_Techniekpact,Vierkant_voor_Werk,Leeuwarden_Culturele_Hoofdstad,Expositie_The_STEC_Food,MIRT_onderzoek_A2,Business_Marathon_Smart_Mob,Asiel_partieel_effect,Asiel_participatie_en_integr,Scholenprogramma_Groningen,Huisvesting_onderwijs_asiel,Aansluiting_A58,Nieuwe_Hollandse_Waterlinie,Innovatieve_aanpak_energie,Twinning_arbeidsbemiddeling,OV_SAAL_MLT,Pilot_EU_migranten,HSL_Zuid_geluidsproces,Arbeidsparticipatie,Marken_boven_water,Suppletie_uitkering_VHROSV,BRP_straten,Basisreg_Grootschalige_Topogr,Armoedebestrijding_kinderen
10113,584,Oud-Beijerland,1878000000.00,445900000.00,455000000.00,455.00,205.00,0.37,102.62,668.00,23441.00,5852.00,3931.00,1210.00,0.00,0.00,0.00,0.00,2320.00,1305.40,375.00,1101.00,0.00,0.00,20580.00,5590.00,2496.00,584.34,1516.00,0.00,1201.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.50,1.00,0.00,1990.65,781.56,11831.91,13270.97,130.00,123.76,13.75,90.00,0.00,1871.00,280.65,2189.07,10146.00,10551.84,1521.90,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,264863.00,0.00,0.00,0.00,0.00,0.00,0.00,511653.00,91440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72805.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46699.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21861.00,12550.00,0.00,1850263.00,0.00,2013-01-01,19358416.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10012,644,Ouderkerk,644800000.00,103950000.00,112350000.00,112.35,51.00,0.13,30.59,160.00,8147.00,2129.00,1441.00,430.00,0.00,0.00,0.00,0.00,810.00,485.60,105.00,278.00,0.00,0.00,4400.00,130.00,0.00,0.00,594.00,0.00,722.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,9.84,2.00,0.00,1439.82,4699.62,40204.20,1972.35,60.00,73.44,19.68,164.00,0.00,2693.00,1965.89,4362.66,3244.00,4963.32,2368.12,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105459.12,0.00,88243.00,0.00,0.00,0.00,0.00,0.00,0.00,176853.00,16080.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47097.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27600.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5465.00,20075.00,0.00,652593.00,0.00,2013-01-01,7105928.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10714,590,Papendrecht,2312400000.00,369250000.00,375550000.00,375.55,363.00,0.51,168.70,1013.00,32082.00,7616.00,6059.00,1918.00,0.00,0.00,0.00,0.00,3540.00,2112.20,1650.00,1588.00,0.00,105.90,30020.00,13400.00,2831.20,549.60,1670.00,0.00,1239.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.41,1.00,0.00,14432.20,1019.20,78007.72,25771.79,118.00,157.07,8.46,142.00,0.00,937.00,524.72,1311.80,14278.00,19846.42,7995.68,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-22062.00,0.00,0.00,0.00,0.00,0.00,0.00,716172.00,56040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85055.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53902.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25765.00,1969.00,0.00,2821354.00,0.00,2013-01-01,28866347.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11726,1926,Pijnacker-Nootdorp,4317200000.00,649250000.00,691600000.00,691.60,394.00,0.53,181.17,1421.00,50454.00,14887.00,6379.00,2054.00,0.00,0.00,0.00,0.00,3630.00,1647.60,3265.00,2146.00,3305.10,562.50,38400.00,7040.00,1035.20,492.26,2961.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,8.04,3.00,220.00,16433.90,4452.84,124963.92,26940.82,225.00,254.14,41.54,148.00,0.00,3714.00,2265.54,4939.62,19824.00,25969.44,12092.64,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31084.58,0.00,63798.00,0.00,0.00,0.00,0.00,0.00,0.00,1304852.00,158600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135821.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104953.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32011.00,0.00,0.00,2642781.00,0.00,2013-01-01,37986180.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10749,597,Ridderkerk,3356400000.00,579250000.00,586600000.00,586.60,595.00,0.63,259.32,1307.00,45330.00,9274.00,10103.00,3400.00,0.00,0.00,0.00,0.00,6320.00,4207.60,2280.00,2302.00,0.00,0.00,42680.00,17670.00,2319.20,548.46,2711.00,0.00,2380.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,4.11,2.00,0.00,21622.53,1882.24,81954.34,36037.54,204.00,261.12,17.81,159.00,0.00,2367.00,1420.20,3219.12,21124.00,28728.64,12674.40,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4440.48,0.00,-11375.00,0.00,0.00,0.00,0.00,0.00,0.00,910922.00,157640.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95353.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70112.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37085.00,15426.00,0.00,5306301.00,0.00,2013-01-01,41901066.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10272,1672,Rijnwoude,1650400000.00,292950000.00,322000000.00,322.00,115.00,0.25,62.06,409.00,18577.00,4493.00,3395.00,1001.00,0.00,0.00,0.00,0.00,1790.00,1015.90,295.00,664.00,0.00,173.60,11020.00,870.00,283.20,0.00,1445.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,10.48,3.00,0.00,2907.75,3776.50,27787.84,5101.32,141.00,125.00,53.71,140.00,0.00,5649.00,3219.93,7343.70,7741.00,9676.25,4412.37,1.00,0.00,0.00,0.00,0.00,0.00,0.00,379792.10,118009.66,0.00,157863.00,0.00,0.00,0.00,0.00,0.00,0.00,384259.00,80920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63463.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52894.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7027.00,0.00,0.00,1340740.00,0.00,2013-01-01,14384961.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10779,603,Rijswijk,3846000000.00,1249150000.00,1261750000.00,1261.75,1105.00,0.76,444.35,1912.00,47372.00,8621.00,10738.00,3807.00,0.00,0.00,0.00,0.00,8130.00,5528.70,4470.00,3333.00,0.00,0.00,34640.00,10540.00,1765.60,1448.78,3005.00,0.00,4042.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,2.00,2.06,2.00,0.00,0.00,1128.88,37714.52,81368.66,196.00,190.55,11.33,52.00,0.00,1397.00,0.00,1438.91,26013.00,26793.39,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120636.00,0.00,0.00,0.00,0.00,0.00,0.00,1005007.00,144760.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92109.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60770.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86273.00,0.00,0.00,6295734.00,0.00,2013-01-01,49497482.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10763,599,Rotterdam,37424400000.00,22214150000.00,22332450000.00,22332.45,34370.00,0.99,8840.49,31878.00,616294.00,136154.00,90867.00,29697.00,0.00,0.00,0.00,0.00,118390.00,86633.20,168535.00,63339.00,0.00,0.00,700330.00,1407550.00,25792.80,19904.48,36953.00,143539.00,152086.00,15.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,12900.00,0.18,0.19,11.00,11.77,7.00,0.00,221846.65,14598.09,605050.12,1232481.41,2475.00,2669.04,484.71,7628.00,2974.00,21814.00,3926.52,25522.38,317568.00,419189.76,57162.24,1.00,0.00,1.00,0.00,0.00,0.00,0.00,900426.01,59683.83,0.00,7727541.00,0.00,0.00,0.00,2111492.00,2527000.00,1199471.00,18322436.00,2257640.00,0.00,1162183.00,0.00,530000.00,30230473.00,8207313.00,2790000.00,957035.00,100000.00,35944599.00,1311000.00,1400000.00,0.00,0.00,773850.00,938711.88,6130321.00,2300000.00,1496497.00,0.00,0.00,130000.00,100000.00,2140417.00,3851.00,0.00,66909181.00,0.00,2013-01-01,1114807055.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10798,606,Schiedam,4548800000.00,1219400000.00,1244600000.00,1244.60,2198.00,0.86,808.28,3328.00,76216.00,17029.00,12318.00,3961.00,0.00,0.00,0.00,0.00,13030.00,9276.70,14940.00,6144.00,0.00,0.00,75820.00,52730.00,2748.80,1573.62,4024.00,13298.00,13298.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6850.00,0.01,0.02,1.00,1.35,1.00,0.00,83688.08,2034.45,203624.19,123070.71,299.00,391.92,20.25,197.00,0.00,1788.00,1215.84,2449.56,37533.00,51795.54,25522.44,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1295.14,0.00,205982.00,0.00,0.00,0.00,0.00,0.00,315764.00,2056685.00,207200.00,0.00,106929.00,0.00,0.00,2525335.00,316901.00,0.00,148583.00,20000.00,0.00,0.00,0.00,0.00,0.00,0.00,119798.50,0.00,0.00,163812.00,0.00,0.00,0.00,0.00,115160.00,0.00,0.00,8140064.00,0.00,2013-01-01,94940794.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807,608,Schoonhoven,941200000.00,130200000.00,138950000.00,138.95,195.00,0.36,98.25,289.00,11864.00,2899.00,2086.00,620.00,0.00,0.00,0.00,0.00,1420.00,893.60,960.00,664.00,0.00,450.30,11600.00,1580.00,1932.80,0.00,765.00,1194.00,1194.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3000.00,0.00,0.00,1.00,1.34,1.00,0.00,3367.59,750.72,34968.63,5806.19,53.00,71.50,4.02,61.00,0.00,631.00,365.98,870.78,5264.00,7527.52,3053.12,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3251.00,0.00,0.00,0.00,0.00,0.00,0.00,272738.00,50960.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52231.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22521.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16396.00,2540.00,0.00,1093262.00,0.00,2013-01-01,12378109.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10314,518,s-Gravenhage,38527200000.00,9760800000.00,9868600000.00,9868.60,20621.00,0.98,5668.26,22567.00,505856.00,116328.00,68410.00,20634.00,0.00,0.00,0.00,0.00,85480.00,59345.40,129355.00,46671.00,0.00,1766.00,555810.00,873770.00,18282.40,9579.82,32343.00,116262.00,130270.00,0.00,0.00,130.00,0.00,0.00,0.00,0.00,0.00,9850.00,0.11,0.10,3.00,3.00,2.00,0.00,0.00,5923.14,369596.07,1234598.50,1718.00,1721.76,30.00,353.00,1198.00,8262.00,0.00,8427.24,261346.00,266572.92,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,80936.10,0.00,1541226.00,0.00,0.00,0.00,1654253.00,0.00,1128961.00,14706060.00,1840160.00,0.00,688504.00,0.00,0.00,20724251.00,2139274.00,1331000.00,834815.00,100000.00,21625561.00,7772000.00,0.00,0.00,0.00,585200.00,747538.60,5499457.00,1300000.00,1021453.00,0.00,20000.00,130000.00,100000.00,1301895.00,0.00,0.00,46028410.00,0.00,2013-01-01,842618845.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10821,610,Sliedrecht,1577200000.00,411250000.00,456400000.00,456.40,290.00,0.45,138.77,567.00,24389.00,5911.00,4443.00,1469.00,0.00,0.00,0.00,0.00,3280.00,2118.90,1160.00,1912.00,0.00,0.00,23880.00,9370.00,257.60,1037.86,1452.00,0.00,3255.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.67,1.00,0.00,11438.92,1083.45,48992.84,18449.88,118.00,161.59,8.35,120.00,0.00,1282.00,794.84,1987.10,11611.00,16603.73,7198.82,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,257662.46,0.00,-79270.00,0.00,0.00,0.00,0.00,0.00,0.00,541732.00,71200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73387.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42314.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22642.00,9119.00,0.00,2811408.00,0.00,2013-01-01,22986348.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10839,612,Spijkenisse,4340400000.00,798700000.00,806050000.00,806.05,1809.00,0.84,682.29,3022.00,72375.00,15852.00,11153.00,3541.00,0.00,0.00,0.00,0.00,10120.00,6754.70,6890.00,5616.00,0.00,0.00,81150.00,70370.00,4181.60,1499.84,2697.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.18,1.00,0.00,26077.71,2528.75,122627.45,74507.74,245.00,291.20,24.78,419.00,0.00,2608.00,912.80,3260.00,33653.00,43748.90,11778.55,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.51,0.00,370362.00,0.00,0.00,0.00,0.00,0.00,0.00,1692611.00,292600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140075.00,0.00,2328914.00,0.00,0.00,0.00,0.00,0.00,118990.70,1386682.00,0.00,79680.00,0.00,0.00,0.00,0.00,61679.00,10011.00,0.00,6776930.00,0.00,2013-01-01,77707526.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10860,617,Strijen,712000000.00,136850000.00,146300000.00,146.30,62.00,0.15,36.26,229.00,8777.00,1894.00,1588.00,433.00,0.00,0.00,0.00,0.00,960.00,562.30,125.00,418.00,0.00,0.00,6520.00,530.00,0.00,0.00,696.00,0.00,536.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,6.75,1.00,0.00,1136.11,2201.84,7937.82,2318.59,72.00,70.07,29.70,728.00,0.00,5042.00,2470.58,6857.12,3977.00,5687.11,1948.73,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2790.90,0.00,-32457.00,0.00,0.00,0.00,0.00,0.00,0.00,169789.00,27000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28337.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7027.00,40445.00,0.00,793948.00,0.00,2013-01-01,7514408.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11746,1525,Teylingen,3477200000.00,509950000.00,526750000.00,526.75,214.00,0.38,106.53,931.00,35800.00,9145.00,5975.00,2021.00,0.00,0.00,0.00,0.00,3570.00,2009.10,860.00,1521.00,0.00,107.80,33250.00,12970.00,1584.00,515.54,2226.00,0.00,1524.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,8.72,2.00,0.00,0.00,2945.71,47250.55,20400.96,190.00,162.75,39.24,509.00,0.00,2840.00,0.00,3038.80,15609.00,16389.45,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17139.45,0.00,-225682.00,0.00,0.00,0.00,0.00,0.00,0.00,796749.00,69480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95453.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81927.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19519.00,0.00,0.00,2410634.00,0.00,2013-01-01,26416696.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10923,622,Vlaardingen,4710800000.00,1027250000.00,1048250000.00,1048.25,1849.00,0.84,695.40,2873.00,70905.00,15156.00,13991.00,4667.00,0.00,0.00,0.00,0.00,11960.00,8358.00,9735.00,5265.00,0.00,0.00,71950.00,53550.00,3724.00,1017.60,3245.00,6540.00,6938.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,1.00,1.31,1.00,0.00,64755.32,1985.85,135100.72,101180.18,257.00,336.38,18.34,314.00,0.00,2355.00,1507.20,3179.25,36020.00,50067.80,23052.80,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50253.00,582467.00,0.00,0.00,0.00,0.00,0.00,0.00,1730881.00,224400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135805.00,0.00,2001070.00,0.00,0.00,0.00,0.00,0.00,106834.06,1074204.00,0.00,109587.00,0.00,0.00,0.00,0.00,87834.00,0.00,0.00,8377748.00,0.00,2013-01-01,84296675.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10931,623,Vlist,879200000.00,127050000.00,150500000.00,150.50,53.00,0.13,31.63,185.00,9730.00,2404.00,1865.00,591.00,0.00,0.00,0.00,0.00,940.00,535.60,85.00,359.00,0.00,0.00,5930.00,240.00,0.00,0.00,858.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,11.34,2.00,0.00,1174.74,12103.98,59950.54,1702.52,84.00,69.92,61.56,296.00,0.00,5356.00,3695.64,8623.16,4044.00,6146.88,2790.36,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98556.86,0.00,54465.00,0.00,0.00,0.00,0.00,0.00,0.00,199835.00,43680.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48819.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34811.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8198.00,27177.00,0.00,777393.00,0.00,2013-01-01,8504140.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10939,626,Voorschoten,2645600000.00,194600000.00,199500000.00,199.50,249.00,0.42,121.53,708.00,24658.00,6011.00,5049.00,1693.00,0.00,0.00,0.00,0.00,2460.00,1342.90,1030.00,1026.00,0.00,0.00,19760.00,5330.00,0.00,0.00,1361.00,0.00,891.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.01,1.00,0.00,0.00,1078.41,30648.66,18655.57,98.00,98.70,4.04,43.00,0.00,1113.00,0.00,1146.39,11171.00,11729.55,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1202.63,0.00,113309.00,0.00,0.00,0.00,0.00,0.00,0.00,546107.00,68400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74152.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40482.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14053.00,0.00,0.00,1938407.00,0.00,2013-01-01,18483224.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10956,627,Waddinxveen,1902400000.00,485450000.00,493850000.00,493.85,214.00,0.38,106.53,611.00,25217.00,6069.00,4531.00,1558.00,0.00,0.00,0.00,0.00,2690.00,1628.10,1280.00,1300.00,0.00,0.00,23360.00,7000.00,797.60,0.00,1613.00,0.00,1491.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,4.17,1.00,0.00,9555.08,4778.20,115025.54,14261.32,165.00,177.66,54.21,152.00,0.00,2788.00,1867.96,3903.20,10619.00,14972.79,7114.73,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51610.00,0.00,0.00,0.00,0.00,0.00,0.00,548401.00,80400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73754.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50177.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23813.00,0.00,0.00,2200416.00,0.00,2013-01-01,21189590.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10969,629,Wassenaar,4823200000.00,415100000.00,425250000.00,425.25,280.00,0.44,134.59,733.00,25656.00,6183.00,6194.00,2002.00,0.00,0.00,0.00,0.00,2620.00,1298.70,655.00,985.00,0.00,0.00,20280.00,5440.00,1791.20,0.00,1875.00,0.00,1617.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,1.00,19.00,0.00,2847.00,13792.04,18973.87,128.00,113.00,15.00,175.00,945.00,5121.00,0.00,5121.00,13213.00,13213.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,152077.00,0.00,0.00,0.00,0.00,0.00,0.00,553979.00,61280.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75254.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52587.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30449.00,0.00,0.00,1853377.00,0.00,2013-01-01,18732344.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
