Gemeente,WWB I-deel Budget Definitief,WWB I-deel W.v. budget 65- Definitief,WWB I-deel W.v. budget 65+ Definitief,WWB I-deel Uitgaven Definitief,WWB I-deel W.v. uitgaven 65- Definitief,WWB I-deel W.v. uitgaven 65+ Definitief,WWB I-deel Ontvangsten Definitief,WWB I-deel W.v. ontvangsten 65- Definitief,WWB I-deel W.v. ontvangsten 65+ Definitief,WWB W-deel Budget Definitief,WWB W-deel Beschikbaar budget Definitief,WWB W-deel Uitgaven Definitief,WWB W-deel Ontvangsten Definitief,WWB W-deel Meeneemregeling Definitief,IOAW Budget Definitief,IOAW Uitgaven Definitief,IOAW Ontvangsten Definitief,IOAW Rijksvergoeding Definitief,IOAZ Budget Definitief,IOAZ Uitgaven Definitief,IOAZ Ontvangsten Definitief,IOAZ Rijksvergoeding Definitief,Bbz Budget Definitief,Bbz Uitgaven Definitief,Bbz Ontvangsten Definitief,Bbz Rijksvergoeding Definitief
Neder-Betuwe,1545854.546458,1496654.8587,49199.687758,1680774,1637708,43066,80680,75328,5352,488213.560414271,837279.863653439,801913,242,35608.8636534387,36259.786137636,109082,0,81811.5,10000.6290407214,33041,0,24780.75,227233.05,348976,54560,227233.05
Rijssen-Holten,2585501.66413,2290009.6937,295491.97043,2623976,2361083,262893,129694,129694,0,976422.376210781,1463497.0349667,1298809,114897,279585.034966702,72937.5297421789,216231,924,161480.25,4532.1280659199,11187,0,8390.25,162519.3,378243,168778,162519.3
Geldrop-Mierlo,6217923.48746,6020681.067,197242.42046,6274280,6094355,179925,206111,204789,1322,1893934.03426458,3229396.8974648,2212397,1200,1018199.8974648,128046.546758056,227341,20103,155428.5,16976.8931669704,25422,893,18396.75,143349.45,240824,49987,143349.45
Olst-Wijhe,1373433.999192,1342386.4306,31047.568592,1340290,1328601,11689,92810,92810,0,599113.451974346,1033299.77352348,342094,12135,449335.088980759,59972.9447342086,150277,1060,111912.75,27152.2147659284,48871,125,36559.5,-18131.85,86263,112432,-18131.85
Dinkelland,833295.030978,797835.15829,35459.872688,1015642,968713,46929,51263,51263,0,411666.890320471,773259.174820051,400956,1930,308750.167740353,38075.506812836,91072,129,68207.25,0,,,,111019.2,183249,38737,111019.2
Westland,7683241.98655,7361265.7386,321976.24795,8064416,7797616,266800,313627,304105,9522,2299047.60209658,4094197.68779755,2860048,18879,1253028.68779755,144931.052102206,238037,30245,155844,70437.2352931806,147346,6826,105390,-410448.15,976660,1534090,-410448.15
Midden-Delfland,680495.189555,652193.2611,28301.928455,858601,826708,31893,82523,82523,0,230826.55885487,389612.782822852,168746,0,173119.919141153,14813.7794736233,43459,0,32594.25,8983.6687909865,16992,0,12744,-75013.05,49397,151227,-75013.05
Berkelland,3944875.688614,3874336.895,70538.793614,3954752,3861409,93343,124323,123799,524,969448.989197425,1534979.59890167,789369,7481,727086.741898069,195820.744322852,342414,2094,255240,93345.3567469484,135114,1971,99857.25,123670.8,282776,124262,123670.8
Bronckhorst,1822139.121821,1758935.9725,63203.149321,1779332,1719033,60299,127897,127897,0,671839.868192546,1310765.30867657,878359,48668,481074.308676569,99170.2884409783,181046,940,135079.5,40359.180135952,168129,0,126096.75,77130.45,168673,70603,77130.45
Sittard-Geleen,29396547.07328,28813326.186,583220.88728,33775299,33128115,647184,1581629,1552292,29337,11959923.7180701,15886594.3229431,12820834,700248,3766008.32294309,322641.081048687,537323,21087,387177,59263.4105451347,164743,1285,122593.5,817384.65,1310253,260897,817384.65
Zwartewaterland,1326431.7304033,1318898.6416,7533.0888033,1188137,1162729,25408,94265,93369,896,495513.049018497,556709.459254709,705461,0,-148751.540745291,13840.4825248251,9138,0,6853.5,24885.1108963123,71898,0,53923.5,33426.3,59684,17484,33426.3
Leidschendam-Voorburg,18380329.70331,17490390.383,889939.32031,18407771,17406483,1001288,730380,606275,124105,4051338.63980927,6757323.51765937,3597538,18806,3038503.97985695,148121.755211641,328562,7936,240469.5,25118.2942664586,130453,0,97839.75,450396.9,1015434,434348,450396.9
Pijnacker-Nootdorp,2444771.087231,2369206.7501,75564.337131,2725364,2644907,80457,94300,92109,2191,873089.353485596,1596132.77204268,481518,1690,654817.015114197,67036.6118904374,87994,638,65517,1637.4827743048,7717,4355,2521.5,80388.15,202992,101678,80388.15
Montferland,4347091.99147,4227760.0135,119331.97797,4675620,4552293,123327,199101,183622,15479,1601473.02073093,2307130.3752314,1525932,908,782106.375231399,73264.5965697306,113849,7868,79485.75,37731.7728649728,80325,3025,57975,145970.25,246502,59137,145970.25
Menterwolde,2538841.764396,2517625.771,21215.993396,2942012,2904988,37024,153796,153249,547,1291348.21594879,1967300.33089627,1277816,37883,727367.330896266,41093.9593755645,84464,3200,60948,14652.3383221008,70951,7172,47834.25,52598.7,99057,32962,52598.7
