Gemeente,WWB I-deel Budget Definitief,WWB I-deel W.v. budget 65- Definitief,WWB I-deel W.v. budget 65+ Definitief,WWB I-deel Uitgaven Definitief,WWB I-deel W.v. uitgaven 65- Definitief,WWB I-deel W.v. uitgaven 65+ Definitief,WWB I-deel Ontvangsten Definitief,WWB I-deel W.v. ontvangsten 65- Definitief,WWB I-deel W.v. ontvangsten 65+ Definitief,WWB W-deel Budget Definitief,WWB W-deel Beschikbaar budget Definitief,WWB W-deel Uitgaven Definitief,WWB W-deel Ontvangsten Definitief,WWB W-deel Meeneemregeling Definitief,IOAW Budget Definitief,IOAW Uitgaven Definitief,IOAW Ontvangsten Definitief,IOAW Rijksvergoeding Definitief,IOAZ Budget Definitief,IOAZ Uitgaven Definitief,IOAZ Ontvangsten Definitief,IOAZ Rijksvergoeding Definitief,Bbz Budget Definitief,Bbz Uitgaven Definitief,Bbz Ontvangsten Definitief,Bbz Rijksvergoeding Definitief
Margraten,1073108.64659369,1046978.82716722,26129.8194264721,1121067,1084484,36583,16837,16160,677,348264,428146,230173,0,197973,50677.6385615336,139969,2500,103101.75,3614.7903021033,33890,0,25417.5,2670.5008828861,21110,1087,16314
Meerssen,2447409.16156218,2387466.62219836,59942.5393638254,2554568,2508378,46190,103979,103869,110,667718,954807,406581,0,500788.5,40892.935079922,180369,2110,133694.25,5611.4065379971,29379,0,22034.25,0,345460,78870,203652
Meijel,212261.558900012,212261.558900012,0,272115,272115,0,17012,17012,0,91969,160804,15107,0,68976.75,27109.0826534462,83024,0,62268,10635.7790105845,62046,0,46534.5,0,121657,152169,-22260
Mook en Middelaar,788777.210289102,777631.471467361,11145.7388217414,832497,821229,11268,11621,11621,0,212111,255226,246157,9435,18504,11812.8989100788,68304,0,51228,4044.8879674762,1,0,0.75,30657.4703554664,40533,25167,11980
Nederweert,955987.192499262,942165.680591356,13821.5119079069,916345,904215,12130,42914,42914,0,302960,346993,350287,45202,41908,51324.9301032221,169968,0,127476,23731.7604429455,52708,8567,33105.75,2559.9910203617,201477,111087,71016
Roermond,17547673.5355631,16857169.8990989,690503.636464287,17811256,17080436,730820,427781,404844,22937,6509162,7937283,5791354,308333,2454262,253523.512687802,805804,3602,601651.5,17905.1956326525,165910,747,123872.25,27364.3689291111,156519,110325,41901
Schinnen,1785516.46718521,1753188.35369065,32328.1134945645,2029641,1991784,37857,39696,39696,0,359141,518795,330551,0,188244,55554.878437553,128006,0,96004.5,1333.1933230464,0,0,0,2207.6541364972,3450,9943,-4539
Sevenum,355720.177401774,350889.611212298,4830.5661894763,367825,364593,3232,11749,11749,0,104948,135889,94338,9473,51024,17863.5979835348,8046,0,6034.5,23025.2183239513,53928,0,40446,17769.4310326919,384985,229198,118230
Stein,3640254.70834312,3620055.85435392,20198.8539892,3552418,3535952,16466,144757,122146,22611,762078,1256465,823712,36459,469212,93168.7678264524,320079,337,239806.5,4730.1988022255,27372,0,20529,4645.5756852838,210927,94260,93448
Swalmen,1564040.05225844,1527286.71738206,36753.3348763782,1438452,1396374,42078,45634,44314,1320,398814,560388,429841,0,130547,43258.3998543061,162606,0,121954.5,0,0,0,0,15650.0923093418,3715,39596,-26417
Thorn,224397.444663134,224397.444663134,0,322782,319194,3588,12854,12854,0,125052,158077,136122,18279,40234,20131.7515073997,80610,0,60457.5,2644.0609657528,0,0,0,0,1547,0,1392
Vaals,3435670.6969257,3329597.18299411,106073.513931588,3661988,3561136,100852,45349,43010,2339,662690,916414,499349,0,417065,48360.2569932884,142646,179,106850.25,2387.5345210622,24986,0,18739.5,0,36935,6405,25063
Venlo,29692292.6969701,29048586.4915671,643706.205402944,28516038,27891385,624653,896419,760941,135478,9509478,11754226,7997328,187447,3944345,333156.171083218,873302,36490,627609,83833.3674350094,260761,23182,178184.25,165354.427665328,936257,389805,418046
Venray,6973630.01957567,6801777.49840551,171852.521170163,6722794,6562590,160204,131056,119851,11205,1513824,1424061,1343975,100860,180946,181867.400255528,349788,0,262341,21892.2994863076,66891,0,50168.25,11330.959983649,286591,179461,83218
Weert,10145576.7432064,9897723.3139885,247853.429217923,9697542,9509566,187976,266396,259890,6506,3563848,4029079,3114475,9000,923604,310460.668818023,899534,10719,666611.25,39431.3101855409,226803,14236,159425.25,86420.0996471806,636223,198873,333953
Meerlo-Wanssum,368070.775865467,364755.900843293,3314.8750221734,362654,355314,7340,5201,4098,1103,150216,261311.25,49363,0,112662,12938.5038690249,7887,0,5915.25,1999.242786522,0,0,0,7623.3309767367,78656,18724,45877
Valkenburg aan de Geul,3139787.3057939,3018984.6059986,120802.699795304,3379808,3243753,136055,248365,214941,33424,1099322,1767159,1341510,0,425649,46744.8902346707,130130,2391,95804.25,17903.0068404623,48992,8074,30688.5,37941.4112104754,73691,75118,4389
Lelystad,24649094.9368489,23553761.25576,1095333.68108895,25418041,24464313,953728,782078,750897,31181,8529429,11009827,9319521,3120931,4811237,123443.099249726,376834,10567,274700.25,26156.285552022,155102,828,115705.5,92073.4420495019,726186,208491,412037
Horst aan de Maas,2348140.60946721,2305231.25574808,42909.3537191316,2258758,2221868,36890,46667,46667,0,757566,882285,667329,20237,235193,95028.4430657852,173603,1589,129010.5,41981.9097247725,124810,31,93584.25,95014.4377841737,1123182,524582,458261
Eemsmond,3839034.91143555,3825909.69735675,13125.2140787932,4506283,4488613,17670,90085,89916,169,1532184,1917248,1107615,0,809633,95895.3145821746,260891,4753,192103.5,8471.0635344839,7966,0,5974.5,13173.330474145,234079,61690,134815
Gemert-Bakel,3348861.91766936,3287479.53386605,61382.3838033141,3385329,3346984,38345,113865,111398,2467,919823,1293633,706465,50786,637954,38819.6330247437,163959,7073,117664.5,14469.229652488,78910,46,59148,24040.0565583191,89326,173599,-61636
Halderberge,3471726.47950452,3314272.40272924,157454.076775276,3618676,3511967,106709,189376,186603,2773,972883,1403394,697460,0,705934,168807.543532914,403005,14722,291212.25,41956.7386145852,105452,545,78680.25,60377.4564169233,114599,218833,-72220
Heeze-Leende,963336.061397866,933660.096598837,29675.9647990297,877737,851089,26648,10214,9011,1203,409929,574265,388312,0,185953,34990.3780749034,143584,0,107688,14831.0370015269,41147,0,30860.25,1469.9198868834,,159059,
Laarbeek,1892326.73358702,1869915.89060141,22410.8429856166,2031184,2004545,26639,44980,44980,0,570381,659734,277436,0,382298,82562.2994551627,201293,1264,150021.75,13931.0056529196,25123,0,18842.25,116.7520514118,28193,6365,17001
De Marne,2386155.94768027,2365503.25671317,20652.6909671045,2761031,2744766,16265,73197,73197,0,963867,1457993,824828,0,633165,35080.5913283259,189858,0,142393.5,7296.7765244455,22034,0,16525.5,0,77569,11403,50410
Zevenhuizen-Moerkapelle,575853.770414722,561960.141945943,13893.6284687794,618933,596221,22712,37874,37874,0,184361,320201,117244,0,138270.75,25084.5507073515,57871,0,43403.25,4642.2093561797,8661,225,6327,69823.7377409508,473171,193116,211688
Reusel-De Mierden,707845.30327295,674784.833668835,33060.4696041145,661560,630575,30985,14612,14612,0,167473,290869.75,144371,0,125604.75,57681.7589224289,130258,6803,92591.25,0,0,0,0,97134.7012762479,256893,239200,17202
Roerdalen,1580811.38300013,1552535.47419321,28275.9088069189,1503609,1473007,30602,52573,32154,20419,331937,414568,470655,26784,-29303,28644.3107351658,114622,0,85966.5,5792.638531345,12886,0,9664.5,289.2214184478,17306,18163,428
Roggel en Neer,351605.889796582,330117.641434541,21488.2483620409,408357,393119,15238,12677,12677,0,244125,351315,157718,0,183093.75,26901.1800288077,62231,0,46673.25,7567.9678768104,39378,0,29533.5,0,5232,0,4709
Maasdonk,409616.098878318,409323.902467886,292.1964104316,530406,524371,6035,28886,28886,0,153901,241740,90757,895,115425.75,20505.8846446898,91141,518,67967.25,5667.001859628,15815,0,11861.25,1745.0385822893,64164,69553,-3417
Rijnwoude,836328.676778922,790368.046501496,45960.6302774263,864714,824371,40343,28240,28240,0,246820,379473,129938,0,185115,37601.7541035406,93035,0,69776.25,4119.3069019427,43309,0,32481.75,21317.999819067,36935,143615,-79228
Roosendaal,20104027.7663783,19520487.9103556,583539.856022617,18176517,17662540,513977,539202,521473,17729,3925618,3587410,3511362,0,76048,383169.803464738,1011152,61732,712065,36774.1164666469,156654,1722,116199,32612.8938224779,227616,77248,119032
Schouwen-Duiveland,3354055.80020309,3256184.92337626,97870.876826833,3848024,3746278,101746,231131,229910,1221,1232644,1941156,896385,23112,924483,131412.776183419,317721,2482,236429.25,34231.177700081,77049,1319,56797.5,30050.1284959441,226163,183508,35143
Ambt Montfort,1097862.0562201,1055523.41804304,42338.6381770545,1144015,1092737,51278,12329,11554,775,278367,310516,288187,0,22329,86528.4770586745,221386,6447,161204.25,0,17326,0,12994.5,0,0,2862,-2146
Aa en Hunze,2209623.12270953,2179201.12452216,30421.9981873658,2573971,2543993,29978,48128,48128,0,1250553,1230728,1217670,34578,47636,119917.226433857,388884,1200,290763,19102.683839907,162775,6707,117051,2247.4191916315,87651,14579,58964
Borger-Odoorn,3692103.82862781,3632316.71288656,59787.1157412554,3799165,3756157,43008,65781,59275,6506,1182941,1193045,1339368,131021,-15302,96518.5645207936,321902,1942,239970,14766.2487526971,77967,1751,57162,11263.4518667931,351060,114519,184932
Cuijk,3890348.79780025,3673636.04560045,216712.752199794,4071711,3874797,196914,193155,177099,16056,1326153,2241755,1255869,2256,988142,129247.200165984,311475,17989,220114.5,16932.2775041119,112119,2867,81939,6265.3081054639,38336,8207,24183
Landerd,767270.993612286,751678.895796061,15592.0978162246,818524,806072,12452,25802,25802,0,275210,414341,96586,0,206407.5,39494.6296518741,123889,0,92916.75,8089.1192972952,28766,0,21574.5,0,7380,104493,-72835
De Wolden,1417483.83779147,1404780.13257709,12703.7052143833,1524676,1503411,21265,71566,71566,0,469334,579564,482073,238236,335727,62923.5152945105,165598,5440,120118.5,21515.6083503754,47434,11051,27287.25,61157.4988356626,126752,267882,-102531
Noord-Beveland,526701.07376169,522619.027738511,4082.0460231791,668274,644326,23948,12683,12683,0,149773,124675,200477,43266,-32536,31418.4827617303,100497,0,75372.75,8888.6850843726,17331,0,12998.25,3973.0376307157,10464,6920,4228
Wijdemeren,1733355.984884,1637546.64698693,95809.3378970642,1607372,1557498,49874,76031,75135,896,425334,654365,321255,0,319000.5,53800.0703811325,111503,534,83226.75,12416.7992157443,38496,0,28872,23040.612759798,93204,18096,57535
Twenterand,3801715.75043136,3713687.54077464,88028.2096567186,4284605,4212994,71611,160652,160652,0,1118734,1712732,786152,4859,839050.5,90117.5449454687,253899,0,190424.25,37427.4709354194,82977,1098,61409.25,5858.4098668802,11876,20442,-5074
Westerveld,1621342.48098955,1603578.18262429,17764.2983652632,1753770,1741148,12622,73537,73537,0,798267,1128730,674047,0,454683,52498.1603330106,110449,0,82836.75,18245.7716974465,35752,0,26814,2463.5838808791,115315,19157,74925
Sint Anthonis,631362.052917876,612632.884703698,18729.1682141779,590424,567919,22505,25825,25825,0,452201,581069,213135,3117,339150.75,39660.8601645256,61726,130,46197,13468.0761046938,125158,0,93868.5,16181.8343256727,6483,67612,-45778
Lingewaard,5410722.54265858,5319644.29983255,91078.2428260327,5476758,5386098,90660,154703,154567,136,1358927,1945403,1060661,7741,892483,136164.083852884,356132,13232,257175,43954.8870050122,126320,778,94156.5,64919.9203894751,173826,138825,30431
Cranendonck,2323946.07875757,2260668.77014789,63277.3086096878,2259981,2220374,39607,75776,75776,0,598645,1035351,582738,0,448983.75,111504.039165445,250330,760,187177.5,9508.1132741972,38546,0,28909.5,15837.1267837817,229263,32466,149358
Steenwijkerland,7364106.76280249,7259015.52616555,105091.236636946,7211410,7098634,112776,294117,283095,11022,2817385,3590801,3041066,60694,610429,87584.7048201917,313609,6183,230569.5,20936.4539368504,92039,0,69029.25,13407.9905378736,366723,141708,172497
Moerdijk,3632643.30391596,3557257.87341358,75385.4305023828,3377023,3299595,77428,186280,186280,0,801434,909317,721546,0,187771,155531.083415028,438668,1012,328242,9696.3494025538,39721,0,29790.75,4449.7559079654,16245,24852,-6033
Echt-Susteren,4997305.61026191,4845162.0478226,152143.562439304,5003766,4876845,126921,161746,156467,5279,1541291,1928434,1843569,0,84865,209816.794178163,442133,215,331438.5,20003.8095846093,55051,0,41288.25,76543.3384821061,155548,245596,-62699
Sluis,2854764.92447593,2735526.40801817,119238.51645776,3267685,3191133,76552,112246,103890,8356,755303,1204041,382272,19124,566477.25,65841.9369394916,221757,260,166122.75,33890.163876849,173309,1718,128693.25,33816.9427011958,84154,37273,38271
Drimmelen,1406047.63571951,1371996.18509789,34051.4506216209,1309328,1260513,48815,43027,42521,506,388705,604296,313375,0,290921,77035.9362962686,260729,475,195190.5,26425.5069914157,117843,0,88382.25,12566.6821911658,225918,209433,12386
Bernheze,2262884.37217965,2239807.07270046,23077.2994791968,2332141,2296019,36122,39578,38620,958,730137,1160807,440975,0,547602.75,117024.449165483,372397,531,278899.5,17213.5373005516,40693,0,30519.75,4572.2877639025,127725,301653,-129645
Alphen-Chaam,383659.579511472,372784.899487493,10874.6800239793,396289,386612,9677,12423,12423,0,114373,169095,107144,0,61951,23589.8498993775,44708,0,33531,5499.1214986402,21097,0,15822.75,43689.0800226501,388075,220766,126801
Bergeijk,1518251.00336083,1505069.83677791,13181.1665829184,1486630,1460811,25819,27392,11186,16206,326321,568912.25,288487,21276,244740.75,103800.193671405,229036,1590,170584.5,397.26578252,0,0,0,30876.4093508861,170913,77729,71869
Bladel,1125247.92125958,1106045.0218438,19202.8994157713,994753,977403,17350,21342,20386,956,364603,637494.25,174286,10487,273452.25,57907.0630883368,135721,0,101790.75,9735.0910243202,24162,0,18121.5,30727.9839706755,90483,77997,9827
Gulpen-Wittem,1323161.45517935,1309312.58871387,13848.8664654792,1526861,1516033,10828,17835,8873,8962,378677,405447,260517,0,144930,44415.3733810666,197354,2301,146289.75,7838.9403499562,17326,0,12994.5,3871.7754554319,32103,3892,23788
Tynaarlo,2570996.90921909,2554120.39058595,16876.5186331432,3063431,3055357,8074,178372,178372,0,956436,1557926,747156,20712,717327,34842.236006466,119081,550,88898.25,18982.9569071034,20361,301,15045,17023.3738645616,43964,37191,7470
Midden-Drenthe,3550479.97073644,3517128.54811087,33351.4226255655,3635954,3600725,35229,82586,82586,0,1074371,1337320,747515,50576,640381,78335.0987326112,253214,0,189910.5,35196.872814394,74993,1072,55440.75,62431.5989452276,235297,94063,110276
Overbetuwe,5343937.62955643,5251783.85526222,92153.7742942173,5823346,5746405,76941,97252,96375,877,1383701,1936834,1070513,0,866321,99747.0083615463,252209,7744,183348.75,20009.9382027418,76468,3271,54897.75,38162.1997433432,256777,68202,146702
Hof van Twente,2714711.97620176,2632792.53660654,81919.4395952265,3415612,3285457,130155,88145,88145,0,1139728,1290743,973313,0,317430,125446.566172179,447310,4804,331879.5,41795.6435093871,196131,2306,145368.75,41315.8922845473,402005,255165,114848
Neder-Betuwe,1716329.90748949,1666619.2160467,49710.6914427958,1812651,1769376,43275,36898,35984,914,513322,814608,306030,0,384991.5,45684.0831201879,134502,416,100564.5,17446.6436688072,20382,0,15286.5,46267.5664174929,75437,15512,45851
Rijssen-Holten,2908749.54621081,2616597.89778247,292151.648428341,3026816,2769694,257122,130628,127925,2703,1022835,1404717,961983,93481,536215,81988.7354962205,271059,166,203169.75,6015.8953347447,15431,0,11573.25,35694.2232110249,224008,109177,91107
Geldrop-Mierlo,7201479.62925307,6943588.32079508,257891.308457986,7253976,7080592,173384,201748,198190,3558,1682027,2728637,1181186,650,1261520.25,162805.84353619,444179,3411,330576,17690.4751187946,38524,0,28893,39813.3743001411,119352,121478,-1265
Olst-Wijhe,1588433.30840203,1575439.89355517,12993.4148468538,1582239,1555507,26732,63214,63214,0,554630,801530,348718,17854,415972.5,66878.2445156084,165282,77,123903.75,29769.3248203731,91258,1125,67599.75,1337.9091515247,47805,78757,-21503
Dinkelland,997938.736792604,977978.613487671,19960.1233049325,971101,940570,30531,25748,25748,0,530526,677057,351746,19260,344571,72374.3839449294,133327,6076,95438.25,5875.5937553533,0,0,0,8989.214382164,8967,17918,-6322
Westland,8452504.97139876,8115562.7217237,336942.24967506,8116329,7832743,283586,201745,195381,6364,2506593,4353489,1061006,36778,1879944.75,158769.143897008,478052,6760,353469,89860.4256099241,228553,2379,169630.5,261141.740910629,2465724,1437155,793413
Midden-Delfland,607146.32110473,575151.435856956,31994.8852477744,773775,749407,24368,41127,41127,0,200599,352531,126535,782,150449.25,20771.2581490467,58227,0,43670.25,13694.6160963788,44388,0,33291,0,120627,72090,39195
Berkelland,3776209.05409304,3730870.11830589,45338.9357871462,4232366,4171512,60854,150067,149947,120,1065387,1127245,1037132,31809,121922,199134.766482941,659099,12243,485142,53943.8779233947,187656,1901,139316.25,24389.6191360114,94819,197113,-71724
Bronckhorst,1660849.74304218,1633803.54593704,27046.1971051449,1944125,1889707,54418,70946,70946,0,1000848,1260201,646158,37737,651780,134480.026799783,285760,862,213673.5,43117.6739922635,158620,905,118286.25,15747.4242175485,77924,71195,7680
Sittard-Geleen,34209630.4702821,33702756.7354118,506873.734870258,36045047,35525739,519308,708905,691751,17154,11901900,15410484,8952447,525547,6983584,483685.68518921,1089989,4291,814273.5,36104.1271772289,180130,0,135097.5,65365.1965301069,661089,78223,452122
Zwartewaterland,1467938.54027713,1456084.06973647,11854.4705406607,1564521,1557678,6843,57744,57387,357,642926,866846,521419,4908,350335,29187.1930292385,64910,0,48682.5,23448.5307335346,82479,0,61859.25,47287.1239357621,4412,81065,-56827
Leidschendam-Voorburg,19986794.543619,19135613.9661418,851180.577477175,19535424,18725412,810012,770637,726864,43773,2973847,5165023,2410693,65953,2230385.25,156992.354946353,519576,1385,388643.25,34699.5792287822,96481,533,71961,97096.5545663806,823778,130201,533506
Pijnacker-Nootdorp,2937426.21135054,2864043.88049584,73382.3308547003,2851550,2786489,65061,59320,59320,0,1009587,1540073,707032,6737,757190.25,89488.3418479944,199126,0,149344.5,13221.3992248591,4706,0,3529.5,15782.7966212435,16705,166536,-109866
Heel,503027.628535657,482409.752460008,20617.8760756488,556141,544797,11344,2207,2207,0,571366,639592,367118,10165,282639,13367.8182095505,38061,0,28545.75,126.7310678122,17113,0,12834.75,0,8344,26445,-12324
Montferland,5275726.63321794,5183392.56752154,92334.0656963985,5182801,5080056,102745,157514,157514,0,1431242,1724637,922196,94071,896512,93437.5758455335,230600,3092,170631,38268.8426533295,130467,2017,96337.5,27663.9939957045,160416,171646,-3416
Menterwolde,2573552.84883217,2541981.95922676,31570.8896054034,2980943,2962531,18412,150811,150666,145,1348980,1386923,1155485,93190,324628,40079.413025582,180744,4226,132388.5,7087.9657495011,74511,0,55883.25,22047.8735345264,187893,25456,126764
ISD Kompas,5007776.2958009,4945241.2904126,62535.0053882934,5239684,5204095,35589,134195,119898,14297,1327742,1792314,1066827,0,725487,156673.631979947,399389,33951,274078.5,14221.2394973392,70408,0,52806,10275.7988695037,234359,62224,135611
ISD Oldambt,11774076.9562164,11668444.845373,105632.11084349,12625424,12518108,107316,0,0,0,6152997,7026178,6365855,38940,699263,151831.882089411,431041,52,323241.75,26541.731856715,109833,0,82374.75,46967.1539572395,124417,52118,59476
DSZW Noardwest Fryslân,18334638.4399544,18136024.4577556,198613.98219876,16676004,16503035,172969,728382,727670,712,6546034,10039340.75,4009276,190302,4909525.5,337298.653775905,887466,2645,663615.75,86626.4851489143,278681,0,209010.75,87652.1227798012,1300925,285068,792579
ISD de Rijnstreek,2048741.79774764,1981273.02488448,67468.7728631561,2060332,1998199,62133,85741,85741,0,621198,888793,336344,0,465898.5,54582.910770603,88408,335,66054.75,12544.8435588706,48793,7368,31068.75,19620.3556338854,136863,62438,59582
ISD Bollenstreek,5679149.07561038,5470421.36744375,208727.708166636,5533838,5361223,172615,292863,268474,24389,1276968,1710761,1341428,0,369333,99694.1168347935,416920,32204,288537,9407.8665918864,53316,954,39271.5,4623.8436202685,198319,96095,80653
RSD Alblasserwaard-Oost/Vijfheerenlan,14511657.8422935,13989036.5859845,522621.256309052,13606540,13195082,411458,456187,448188,7999,3982153,5563487,3158498,192846,2597835,285396.496231369,764931,1673,572443.5,44136.1189983601,153559,524,114776.25,15529.1787986718,222165,134805,72250
IS Werk en Inkomen,6387602.12731814,6149163.63946102,238438.487857122,6347538,6102822,244716,241167,239404,1763,2605558,3075738,2549304,72737,599171,113357.074342977,360293,11,270211.5,33411.4750248538,188693,0,141519.75,25590.6625163761,318169,173393,111799
RSD Hoeksche Waard,6443569.96723051,6351632.54261891,91937.4246115998,6494442,6430153,64289,184530,184450,80,2262810,3603726.25,2421145,0,1182581.25,355396.485663631,771314,1197,577587.75,58025.318720447,195633,27,146704.5,37899.3342335309,323519,148887,136584
ISD Noordenkwartier,9568980.04794074,9444674.7213872,124305.326553542,9240567,9125898,114669,264812,264812,0,3086930,3877160,2926080,94210,1045290,145017.346941292,492165,4998,365375.25,38943.2095271279,151779,0,113834.25,131526.387739443,184438,171724,14369
ISD Zuidwest-Fryslân,9837016.81385525,9700164.44909887,136852.364756375,9690028,9568839,121189,277101,270384,6717,3527266,4449130,3027561,107341,1528910,205470.072343209,487046,1355,364268.25,49359.233801817,171550,0,128662.5,29090.2185603763,186685,78391,88610
ISD Voorne-Putten-Rozenburg,4705170.06873231,4588803.78081965,116366.287912666,4694245,4619882,74363,154095,150069,4026,1364846,1586907,586568,0,1000339,333951.146758047,662327,245,496561.5,20378.7496867893,50715,0,38036.25,12153.5417636948,304764,80328,170902
