Gemeente,WWB I-deel Budget Definitief,WWB I-deel W.v. budget 65- Definitief,WWB I-deel W.v. budget 65+ Definitief,WWB I-deel Uitgaven Definitief,WWB I-deel W.v. uitgaven 65- Definitief,WWB I-deel W.v. uitgaven 65+ Definitief,WWB I-deel Ontvangsten Definitief,WWB I-deel W.v. ontvangsten 65- Definitief,WWB I-deel W.v. ontvangsten 65+ Definitief,WWB W-deel Budget Definitief,WWB W-deel Beschikbaar budget Definitief,WWB W-deel Uitgaven Definitief,WWB W-deel Ontvangsten Definitief,WWB W-deel Meeneemregeling Definitief,IOAW Budget Definitief,IOAW Uitgaven Definitief,IOAW Ontvangsten Definitief,IOAW Rijksvergoeding Definitief,IOAZ Budget Definitief,IOAZ Uitgaven Definitief,IOAZ Ontvangsten Definitief,IOAZ Rijksvergoeding Definitief,Bbz Budget Definitief,Bbz Uitgaven Definitief,Bbz Ontvangsten Definitief,Bbz Rijksvergoeding Definitief
"Nuenen, Gerwen en Nederwetten",2576828.07769185,2522850.52795222,53977.5497396274,3063829,2989782,74047,74340,73068,1272,626685.2446656,1077739.74588039,498460,2529,470013.9334992,39090.823396,134568,7384,95388,6890.6052227,18467,0,13850.25,13787.467887248,104667,26955,61234.65
Oirschot,849300.094136868,807264.115027193,42035.9791096757,854489,801152,53337,57742,57742,0,337451.948842968,615263.165806663,280165,0,253088.961632226,20572.062511,118668,343,88743.75,15145.735834,50283,0,37712.25,2441.1202312965,289005,24509,199855.5
Oisterwijk,1952416.82196528,1849683.98369521,102732.838270073,1943036,1851122,91914,76170,75089,1081,660004.971952851,1245467.02077029,969647,83484,359304.020770294,36183.819303,111801,0,83850.75,5295.0120327,53141,0,39855.75,7408.5052422384,28649,47295,-12747.9
Oosterhout,7817859.68377485,7409722.56280237,408137.120972473,7950402,7419390,531012,326901,275372,51529,2567823.44943564,4451549.19469664,3278089,508814,1682274.19469664,79356.100977,272919,11120,196349.25,3178.0575278,74267,0,55700.25,95370.6318227968,399970,170275,180535.35
Oss,13277355.7889184,12729571.5348954,547784.254023084,12440886,11739528,701358,402911,362825,40086,5413575.7192121,8350247.27091083,5323149,0,3027098.27091083,262874.53343,808443,2957,604114.5,45291.914869,107157,0,80367.75,83505.6088612227,140847,144878,6405.6
Rucphen,2866685.80890176,2810420.77980845,56265.0290933044,2958047,2918864,39183,93005,92372,633,853844.219168932,1315817.2886841,821285,0,494532.288684099,72664.471935,154709,1492,114912.75,10671.714702,1959,284,1256.25,12918.7332254111,124504,148791,-11688.9
Schijndel,1901482.4132214,1781133.14714681,120349.266074597,1627368,1538372,88996,47295,47295,0,546419.9408211,741045.086928422,1048329,177643,-129640.913071578,27204.406659,74058,1887,54128.25,9364.6645118,14325,0,10743.75,39774.7738721109,42304,47484,-2102.55
Sint-Michielsgestel,1923190.2706531,1832677.52361058,90512.74704252,1888707,1828620,60087,51317,51317,0,526971.001505771,851897.973649072,758535,87619,180981.973649072,42658.751837,128611,1884,95045.25,5054.8999106,77014,0,57760.5,6191.7561816626,65753,10430,44053.65
Sint-Oedenrode,1140728.17190711,1102039.59776003,38688.574147075,1077696,1032834,44862,45918,45918,0,267127.325979436,465769.340981545,232966,3540,200345.494484577,22778.278275,41232,7656,25182,8206.6997337,32034,0,24025.5,727.6326696498,42606,0,33989.25
Someren,1398024.91110074,1364873.22328144,33151.6878193038,1782100,1749787,32313,28413,28413,0,417199.151894098,699785.168235532,394958,0,304827.168235532,35812.36878,73234,11289,46458.75,14092.801875,42671,0,32003.25,9710.3825328695,509257,190305,242650.35
Son en Breugel,1531112.86545572,1486754.59191715,44358.2735385722,1631579,1549957,81622,87274,87274,0,419644.507000549,733556.284476542,367158,0,314733.380250412,15719.696185,39104,0,29328,1662.1127087,8733,1200,5649.75,20466.4814087801,53780,35799,15533.7
Steenbergen,2176131.54821299,2125649.68986553,50481.8583474597,2381821,2329980,51841,45617,39338,6279,760113.334587792,1218494.47787208,1046937,0,171557.477872079,67127.058442,111488,742,83059.5,19643.097148,98537,0,73902.75,3487.9520051273,27464,49195,-15195.75
Waterland,993037.680069104,982448.739564711,10588.9405043928,1111362,1093911,17451,84981,84981,0,247779.184483829,344072.008812708,164557,0,179515.008812708,17698.176186,66142,0,49606.5,7932.7443478,36758,0,27568.5,11469.0450405026,10641,3552,5316.75
Tilburg,59248303.7572933,57161636.4648594,2086667.29243391,61569692,58566767,3002925,2211525,2211525,0,25632695.0473842,42998306.5316043,28853015,0,14145291.5316043,536898.9199,1300662,11471,966893.25,117865.29319,373792,839,279714.75,218486.302616988,1425560,514147,691824.3
Uden,6676221.74178139,6456189.18009027,220032.561691126,6072071,5568918,503153,1328940,1004459,324481,1852703.23763708,2187509.58210305,1525445,0,662064.582103049,70493.009384,176025,1342,131012.25,17312.87173,94994,0,71245.5,42120.1529628462,262980,175066,69301.8
Valkenswaard,4924212.32737807,4811655.19080228,112557.136575792,4877711,4760107,117604,110743,110743,0,1663756.7165903,2709697.69054283,784545,0,1247817.53744272,94376.439848,266568,310,199693.5,1777.6466095,14326,0,10744.5,38380.4854151106,46465,83640,-25984.95
Veghel,3338120.54677574,3088215.36152532,249905.185250422,3140020,2860399,279621,148178,148178,0,989680.369004279,1785921.11146981,1020658,108024,742260.276753209,73501.002227,200106,0,150079.5,3713.1311995,28363,0,21272.25,6663.955205928,95602,72687,18601.8
Veldhoven,4970316.04732629,4841941.26180393,128374.785522364,4078158,3907628,170530,219979,180439,39540,1522402.89410338,2847456.72838696,1800581,0,1046875.72838696,66889.305575,225816,612,168903,28812.579388,49096,6907,31641.75,53880.5113378896,306468,177821,99169.5
Vught,2244256.96978996,2220081.12401342,24175.8457765387,2516216,2448204,68012,135327,134405,922,731074.490704127,1123893.43123723,600023,24000,547870.431237234,28761.759485,76858,1747,56333.25,5061.3184607,18467,0,13850.25,13230.6820297377,60688,16846,35374.95
Waalre,1878218.02961273,1735607.74686231,142610.282750415,1772341,1667087,105254,91154,91154,0,406496.439396033,695035.678458254,276926,0,304872.329547024,19888.650789,40849,0,30636.75,6202.9451114,341,0,255.75,8392.5010829345,79113,17281,46795.5
Waalwijk,6514448.19338739,6222167.90440482,292280.288982565,6162674,5816258,346416,193072,175915,17157,2193236.57582895,3886513.42679501,2806169,0,1080344.42679501,87759.223569,302708,2055,225489.75,24557.08071,87475,0,65606.25,37076.9186594777,48011,68824,-12986.7
Werkendam,1590649.07035498,1582721.54889593,7927.5214590531,1722669,1683020,39649,101775,21380,80395,378692.368803961,89023.0533250144,386648,44283,-245808,16509.207423,61170,3435,43301.25,27461.766356,32793,252,24405.75,31164.5778844355,25229,70614,-33493.35
Woensdrecht,2195584.10465215,2134718.32790704,60865.7767451116,2432390,2356848,75542,42041,37531,4510,651392.806235817,1105367.52540518,1003602,10354,112119.52540518,84090.715239,195307,0,146480.25,8976.6339865,49911,0,37433.25,4279.3501335622,62520,12302,40971.6
Woudrichem,723842.816135399,674856.71655376,48986.0995816398,798187,776122,22065,14005,12862,1143,190637.908461716,65572.6517843926,203034,4173,-133288.348215607,11884.985722,40590,0,30442.5,14031.533897,17987,0,13490.25,32616.6828373542,73563,9366,49274.4
Zundert,1050983.05423693,1010076.63088558,40906.4233513517,1088158,1053676,34482,60777,60625,152,405181.027848663,695652.421898306,153778,653,303885.770886497,55000.23124,90062,0,67546.5,18736.039326,75023,2755,54201,31182.6106824559,230458,112501,90877.65
Wormerland,1232508.69433588,1196161.75632604,36346.9380098386,1578746,1531490,47256,60782,60407,375,452665.872741424,739172.843075161,254300,0,339499.404556068,15628.928968,71457,0,53592.75,19527.854999,38128,0,28596,1975.2419813515,28781,14803,10802.55
Onderbanken,1334505.71780551,1279940.18013796,54565.5376675509,1487646,1448884,38762,75419,75419,0,424843.658541802,697684.845894601,481525,5124,221283.845894601,22171.528054,55793,0,41844.75,0,18467,0,13850.25,1551.0064800004,38176,20849,14176.5
Landgraaf,10193346.0587502,9971375.45789295,221970.600857226,12004604,11819109,185495,291994,291309,685,4323429.15531287,5142707.69705577,3674077,204831,1673461.69705577,93792.994723,343881,11905,248982,15564.108596,108484,0,81363,12330.1575919619,113073,17220,76396.05
Arcen en Velden,479535.442336486,478425.228287021,1110.2140494649,726411,723429,2982,25558,25558,0,162523.380584901,281424.941106259,165360,0,116064.941106259,6179.53022,14002,0,10501.5,11289.937772,11507,0,8630.25,32756.4834930073,0,133357,-100017.75
Beek,2178139.49406792,2140789.36612633,37350.1279415885,2390104,2368489,21615,70139,70139,0,789173.346013598,617096.85665476,961162,0,-344065.14334524,27719.776372,168911,0,126683.25,4697.5033742,14152,0,10614,269.5624351054,56854,15616,32752.2
Beesel,1708788.17777856,1633245.91286647,75542.2649120946,2050585,1991272,59313,45355,45355,0,334848.341159553,271749.331520756,514000,0,0,24339.719714,110664,272,82794,24111.283234,41470,0,31102.5,31633.2447117622,70723,39675,23632.35
Bergen (L.),1166115.09061742,1118792.37793951,47322.712677913,1179748,1131214,48534,40432,25605,14827,236895.035910265,425802.724427369,222116,0,177671.276932698,37060.009144,77686,0,58264.5,8287.806866,20813,0,15609.75,51107.9222643175,139794,26180,88562.4
Brunssum,9013155.42182505,8681446.41599958,331709.005825475,10615143,10402418,212725,287800,285492,2308,3452077.36283645,5171634.28024766,3591267,95186,1675553.28024766,60620.643584,272146,0,204109.5,9195.7399447,17981,0,13485.75,2498.1931054475,126240,14821,90205.65
Eijsden,1060474.26812119,1060474.26812119,0,966254,950861,15393,75861,75316,545,385300.673864924,611220.479662928,370424,0,240796.479662928,19151.678232,24100,497,17702.25,5054.8999106,27448,0,20586,4042.8788111274,34804,1155,27469.65
Gennep,1751724.48023705,1681434.13382005,70290.3464169995,1823906,1773285,50621,27531,27531,0,546659.839632038,727557.513059822,505921,0,221636.513059822,102364.36375,357680,0,268260,5520.536541,0,0,0,26618.8257033121,227584,22792,157254
Heerlen,40950158.8686744,39911184.1987987,1038974.66987577,48090659,46962772,1127887,953529,899028,54501,18195457.9483958,30846593.3214182,20375573,0,10471020.3214182,203796.31923,799377,28376,578250.75,44468.881702,184789,0,138591.75,283474.273520267,979600,205571,610329.75
Helden,1129735.1909318,1024627.19089608,105108.000035722,1398297,1266764,131533,45907,43414,2493,415051.150355825,775403.521186379,479365,0,296038.521186379,33315.657036,94743,0,71057.25,26568.712643,67802,0,50851.5,72441.4651883427,351040,119227,177372.45
Kerkrade,16133947.1734679,15832376.4173313,301570.75613665,20185443,19793670,391773,785670,729022,56648,6406561.24872506,7239092.94480258,5019956,182704,2401840.94480258,136665.58104,762362,7806,565917,22578.125031,99909,0,74931.75,70307.4602282606,628566,164777,362910
Kessel,211650.272703138,211650.272703138,0,241215,241215,0,9928,9779,149,55014.4420259822,15540.1715395007,98541,0,-41260.8315194866,1397.6924743,14326,974,10014,3133.1276775,36777,0,27582.75,3381.4283669702,292997,94812,150159.9
Maasbree,677411.408802202,676346.325405114,1065.0833970873,724444,720799,3645,26140,26140,0,170998.461267113,224598.565480624,181892,0,42706.5654806242,29541.662482,54531,0,40898.25,20691.363071,45160,0,33870,29375.6128413739,30958,57533,-18049.8
Maastricht,40664462.9257557,39566774.5664564,1097688.35929933,43077859,41888037,1189822,2527665,2491357,36308,18880504.1227022,25446589.8612872,18000562,13000,7459027.86128718,229991.04282,605173,20780,438294.75,38810.054583,150152,687,112098.75,101015.826930023,702250,234328,365680.2
Margraten,934589.913558691,888291.021966637,46298.8915920546,1147023,1102695,44328,64655,64655,0,381279.84883622,590960.672397533,378604,0,212356.672397533,28613.956112,38396,0,28797,9887.4845879,42435,3000,29576.25,2316.9356060026,75587,1824,57261
Meerssen,2115014.5562036,2055596.82867687,59417.7275267378,2519987,2452213,67774,68835,51852,16983,770439.063240097,1131851.30223727,825965,0,305886.302237269,36872.955083,201157,10509,142986,8571.390077,54895,0,41171.25,59625.1656881154,245749,12733,178501.8
Meijel,224682.820673094,224682.820673094,0,309461,288875,20586,28547,28547,0,75894.710381361,81589.1015506563,81465,0,124.1015506563,16972.651746,9807,0,7355.25,18102.061633,19184,0,14388,21842.7370689232,125704,183255,-41735.4
Mook en Middelaar,689250.950552625,674721.459368402,14529.4911842231,726861,715784,11077,25979,0,25979,163449.712548144,87694.7031964435,309470,48325,-122587.284411108,13963.227889,44167,0,33125.25,0,0,0,0,6971.2563819444,18630,75465,-41801.85
Nederweert,778890.00722991,763249.012548896,15640.9946810145,984789,958969,25820,31366,31366,0,236699.488140004,440401.335850176,415721,58512,83192.3358501758,34746.67171,89310,335,66731.25,15377.678892,13558,0,10168.5,33460.5062110483,73346,45011,21723.45
Nuth,1828366.78288021,1819927.35087802,8439.43200219,1824749,1798207,26542,65969,61551,4418,707931.311295993,1180196.87678102,699753,0,480443.876781019,39527.690118,169025,26742,106712.25,7703.1353076,11646,0,8734.5,2629.6624584679,70879,31635,33919.95
Roermond,17075450.8077684,16110117.7575712,965333.050197296,18326774,17403937,922837,533789,510129,23660,7048048.65321681,9693503.83908102,6992217,1185464,3886750.83908102,197972.7028,896238,14341,661422.75,48404.619887,186708,263,139833.75,20184.8351398821,184104,71656,89761.65
Schinnen,1661920.96103641,1613106.35793413,48814.6031022726,1872697,1835886,36811,60368,60368,0,550040.598505508,887477.106596607,949383,0,-61905.8934033931,26168.352036,85363,5309,60040.5,0,14325,0,10743.75,232.7532198215,106844,11206,72965.1
Sevenum,308981.956157437,304814.462768393,4167.4933890447,330135,322032,8103,27566,18987,8579,86557.1037515371,137977.713611993,77865,11658,64917.8278136528,1644.8491515,24814,0,18610.5,15733.616667,37818,0,28363.5,69847.9027524034,294272,130593,125678.55
Simpelveld,1279510.18990622,1266797.52984356,12712.6600626618,1256590,1245032,11558,33881,32587,1294,459382.03146949,645783.152089747,528391,0,117392.152089747,9287.927184,45817,0,34362.75,7703.1353076,27128,0,20346,18407.6372035755,140143,8914,103205.7
Stein,2879937.2153109,2879937.2153109,0,2893595,2868678,24917,122781,122233,548,1025690.39009991,1091117.36147445,753485,21383,359015.36147445,65433.759222,226495,4559,166452,7985.8432618,18328,0,13746,31841.45845415,73188,94427,-14057.55
Vaals,2962191.76261628,2835164.4494229,127027.313193381,3750375,3508734,241641,148555,146913,1642,885830.391301263,1057713.02149108,1043523,0,14190.0214910847,29161.21701,136288,805,101612.25,7289.7223344,28210,0,21157.5,4183.2371824663,74577,5276,54183.9
Venlo,25236820.5466142,24606055.2067155,630765.339898714,29841299,28980919,860380,1077898,1034698,43200,9544045.59227506,15383706.1059045,12769710,0,2613996.10590453,178529.71087,577123,18056,419300.25,76077.61489,242490,794,181272,163882.806231465,351511,217900,113811.25
Venray,5981033.99076889,5788907.64563289,192126.345135997,6595041,6390407,204634,218501,211865,6636,1725635.49013934,2010294.75019775,1314570,29788,725512.750197746,71507.394356,150680,3134,110659.5,19515.601404,26830,0,20122.5,49720.3263913581,246293,120182,97767.3
Voerendaal,1166736.7137496,1160433.89577759,6302.817972006,1324906,1311329,13577,25773,25766,7,464078.20189033,775441.3917955,663801,0,111640.3917955,32831.7426,76530,40,57367.5,5135.4235384,0,0,0,14463.1435165134,43769,76669,-22302.15
Weert,8810434.9548286,8576438.96927299,233995.985555612,9643554,9350264,293290,347565,325653,21912,3727447.93451274,6247498.5409562,3623401,27291,2651388.5409562,183892.33614,845018,6210,629106,66170.291148,192564,0,144423,110914.531357494,1124598,318167,619668.15
Meerlo-Wanssum,297369.04487603,289326.762615095,8042.2822609349,354423,337706,16717,20615,20615,0,99429.993308213,193255.744864326,84545,19600,74572.4949811598,1612.3446753,10873,0,8154.75,0,16150,0,12112.5,13471.9868859826,104644,9822,72353.1
Valkenburg aan de Geul,2724990.80734294,2592653.55053359,132337.256809342,3223358,3103204,120154,213011,166414,46597,1115570.79796767,1727134.22344607,1528267,0,198867.223446073,26602.562774,41019,100,30689.25,14293.52744,56670,2836,40375.5,6933.7035462077,252514,88971,129019.35
Lelystad,21395083.7417218,20205508.0847096,1189575.65701224,18490418,17422506,1067912,812743,763055,49688,9023451.06084489,14668257.769557,10929015,1470073,5209315.76955699,77036.426192,175383,3356,129020.25,45251.361303,135010,782,100671,105550.23889833,910159,197247,554810.1
Horst aan de Maas,1905221.67031161,1857653.96266347,47567.7076481408,2299863,2218332,81531,71074,70797,277,574856.013742828,893598.420711267,502853,124144,431142.010307121,35489.777186,77091,447,57483,36413.601399,80714,0,60535.5,197267.091341065,1102975,385787,554390.55
Oude IJsselstreek,4967255.70426131,4694598.22295196,272657.481309349,4400802,4117535,283267,215968,212895,3073,2043266.5557122,2811796.33336474,2394650,164064,581210.333364743,56632.418079,147592,942,109987.5,38955.233958,88375,334,66030.75,55162.8849084001,249447,82122,130629.6
Teylingen,1648244.74173319,1557633.99670321,90610.7450299879,1882667,1764985,117682,68847,65662,3185,225629.871578152,34610.5503232089,315029,0,-169222.403683614,20794.321822,8319,1990,4746.75,4148.0171401,18467,0,13850.25,10389.9380714044,32776,19174,11106.6
Utrechtse Heuvelrug,4185663.76545064,4042018.05658998,143645.708860654,4714792,4550115,164677,322300,317488,4812,1387308.61622118,1559272.30439117,1684391,44851,-80267.6956088319,88584.714604,130033,4184,94386.75,11477.242733,10119,80,7529.25,30647.5757248232,169234,81672,66514.8
Oost-Gelre,1962174.93226008,1875640.12986622,86534.8023938558,2212289,2126864,85425,112019,106973,5046,787319.674108913,1415098.98414667,907950,0,507148.98414667,30235.295737,81448,0,61086,26414.37569,51121,0,38340.75,22934.9296939031,159911,58229,78846.9
Koggenland,821044.23758082,805225.299184325,15818.9383964949,1024639,994258,30381,63596,62201,1395,346312.077196517,595638.254026944,256734,0,259734.057897388,27811.156881,31879,0,23909.25,12136.019369,32724,0,24543,6056.9749641565,112815,44036,53979.6
Lansingerland,3538943.79823845,3402762.69928786,136181.098950588,3802008,3584303,217705,195461,117025,78436,762757.261399096,1245724.52223369,649335,532,572067.946049322,52960.217608,87357,8420,59202.75,20982.823593,30054,0,22540.5,39908.6255645599,163525,267522,-76825.35
Leudal,2614658.8986716,2548131.15921895,66527.7394526497,2780567,2742095,38472,80539,80539,0,995402.661229887,1214505.71346066,1122765,0,91740.7134606563,81689.677048,146045,5696,105261.75,37894.535945,69590,0,52192.5,66383.7466042801,649212,143169,386661.6
Maasgouw,2108427.93703965,2024683.4984132,83744.438626458,1964866,1886272,78594,56811,56811,0,776546.403137043,1466401.19922596,1159042,94928,402287.199225962,57092.579123,342945,5210,253301.25,26482.062218,121379,0,91034.25,0,319213,10617,233956.9
Eemsmond,3745571.24778619,3723004.63212982,22566.6156563712,3808020,3786562,21458,42513,42513,0,1467707.98116591,2597473.52632653,1143861,0,1100780.98587444,53334.121299,92540,959,68685.75,2324.0986199,13008,0,9756,36672.7609121102,108841,35503,61674.15
Gemert-Bakel,2838400.89452401,2792138.10745399,46262.7870700279,3290529,3245722,44807,72241,69814,2427,826916.081630243,1460102.81598845,1117983,18823,360942.815988448,33518.247828,84253,647,62704.5,23022.171993,23039,0,17279.25,14660.8501766972,137163,92997,35671.35
Halderberge,3104414.14726782,2970394.16184537,134019.985422447,3179632,3002374,177258,150490,149011,1479,957732.500043442,1671124.5394005,910088,0,718299.375032581,82386.581194,168315,2950,124023.75,30765.860867,6123,393,4297.5,13921.8772944521,180683,86825,70393.5
Heeze-Leende,733817.66089224,701007.676583825,32809.9843084153,915700,894503,21197,33332,33332,0,325222.149376117,583872.526295763,198814,0,243916.612032088,31334.315006,56492,736,41817,12814.926912,23386,0,17539.5,1930.8106558413,11819,55728,-32372.4
Laarbeek,1680058.57757856,1645708.99329938,34349.5842791824,1755487,1734154,21333,120296,120296,0,521782.937724688,920097.346372352,792777,0,127320.346372352,41150.462372,136639,0,102479.25,7329.6923961,24270,0,18202.5,4461.7230637969,251959,37168,163167.15
Reiderland,2236591.30594502,2196820.88558706,39770.4203579529,3062173,3036812,25361,120537,120537,0,1130340.70249151,1276841.32497875,1020159,549,257231.324978752,28818.4652,89428,0,67071,17885.038649,22088,0,16566,5540.2826466563,149806,16298,106276.95
De Marne,2111455.94087135,2090483.0819693,20972.8589020448,2532497,2492992,39505,85316,85316,0,949243.307666469,1157572.35984096,1062811,0,94761.3598409595,38812.797688,138275,1024,102938.25,6428.4696197,17198,0,12898.5,13447.8192186765,60723,37765,18099.6
Zevenhuizen-Moerkapelle,528330.036126048,499044.111048907,29285.9250771414,544350,532085,12265,18453,0,18453,183452.031893746,296406.494029064,249405,0,47001.4940290643,11830.402734,23249,0,17436.75,2526.5746985,0,0,0,85924.2345712233,4623,153825,-111901.5
Reusel-De Mierden,563004.124777021,523050.60291532,39953.5218617009,506830,469966,36864,23514,23514,0,173445.832329959,297400.333927968,151191,0,130084.374247469,26628.729899,22663,0,16997.25,0,0,0,0,42883.6653222341,221060,179322,34188.9
Roerdalen,2156202.95061559,2077951.55711196,78251.393503634,2515507,2419515,95992,63791,63111,680,554034.208122888,574355.483542372,572271,17550,19634.4835423719,68690.339757,433574,7529,319533.75,8814.4197218,25529,0,19146.75,1891.0269585249,19404,29112,-5980.2
Maasdonk,437738.467027618,429956.653103583,7781.8139240352,415036,394492,20544,34083,34083,0,141863.859454713,244881.393698229,118465,0,106397.894591034,18632.015475,72324,0,54243,4614.0622236,0,0,0,11154.307659376,112680,70069,33015.3
Rijnwoude,729734.928523576,677714.759652156,52020.1688714195,819293,764900,54393,25725,25725,0,249125.843355312,434624.193773018,195897,0,186844.382516484,19019.20716,50673,0,38004.75,12635.499263,203,0,152.25,5896.7247441013,85467,70515,12154.05
Roosendaal,15596912.8796408,14957027.279606,639885.600034779,11787750,11074267,713483,541268,534145,7123,5133067.48266459,4785116.46990322,4785116,0,0.4699032176,206710.4784,445558,19862,319272,45704.160833,98223,0,73667.25,34560.6927568241,346454,227045,95845.05
Schouwen-Duiveland,3407103.464577,3277481.78359947,129621.680977534,3115760,3001075,114685,297859,297859,0,1250360.66643431,2173394.72461503,1366642,108764,915516.724615031,64951.916139,43297,0,32472.75,22479.22101,45744,1488,33192,38138.6228441106,140198,229413,-63410.55
Aa en Hunze,2170231.19986259,2131576.15134289,38655.0485197013,2339525,2312366,27159,134612,134612,0,1131461.57424682,2018781.95998103,1471821,0,546960.959981025,79499.815737,213642,1200,159331.5,47489.976506,118439,0,88829.25,11140.5506799453,346987,97649,192646.05
Borger-Odoorn,3155023.6373226,3107956.23519249,47067.4021301116,3188826,3151353,37473,203141,203141,0,1555377.89284718,1640791.44187373,1856166,22974,-192400.558126272,65806.64076,316606,4670,233952,22747.049598,71351,0,53513.25,55937.7374806043,327657,136473,150998.25
Cuijk,3421603.35405061,3188396.5101882,233206.843862407,3477811,3223622,254189,179695,165131,14564,1065679.90911815,1754731.38035306,1302177,0,452554.380353064,63675.042189,138446,1987,102344.25,32710.973282,29052,322,21547.5,5162.5853949685,95374,7761,68408.1
Landerd,673299.762792471,657243.566109707,16056.1966827636,635302,620335,14967,3421,3421,0,231692.860434421,410148.041188789,26044,22,173769.645325815,25326.710978,73425,228,54897.75,8392.5459326,35479,0,26609.25,1371.979842135,4225,51405,-35038.65
De Wolden,1257386.32366063,1229966.22869826,27420.0949623654,1392174,1356406,35768,45503,45503,0,435432.469503581,756226.523736131,574821,16016,197421.523736131,33853.309692,78423,1299,57843,13838.977396,4066,0,3049.5,19451.8112220043,109464,62690,37919.55
Noord-Beveland,575693.548018749,544813.866187281,30879.6818314678,622453,592229,30224,13712,13712,0,169706.233218279,184284.656917843,245089,43140,-17664.3430821573,20544.668801,5322,0,3991.5,5056.358672,18574,0,13930.5,0,2473,28934,-19474.8
Wijdemeren,1350117.36219868,1286962.81665205,63154.5455466345,1546542,1474473,72069,22696,22386,310,411631.080332663,702933.573539532,258754,1363,308723.310249497,22794.632729,111850,981,83151.75,11231.295565,14491,0,10868.25,15835.0269637382,42826,17411,20709.75
Noordenveld,3788363.34793152,3737823.46445904,50539.8834724793,4141390,4095477,45913,301758,301758,0,1309927.13799893,1939447.88772886,1778943,24070,184574.887728862,50201.785097,141325,0,105993.75,14265.299917,29651,0,22238.25,15564.4699354933,78982,35176,35563.35
Twenterand,3674017.40412914,3581678.79983429,92338.6042948476,3558634,3488831,69803,132566,124045,8521,1291097.09729669,1371122.74402979,1551620,39548,-140949.255970205,51904.742071,194193,7205,140241,24208.728494,37821,0,28365.75,534.4772420052,266011,40288,173465.7
Westerveld,1457803.79511242,1441528.39240285,16275.4027095769,1876026,1844451,31575,92248,80653,11595,626462.481484014,503228.067804445,676563,12781,-160553.932195555,22579.162805,75436,0,56577,10430.727323,30567,0,22925.25,17959.5507625142,67673,32128,29070.15
Sint Anthonis,505781.813247785,476762.803742825,29019.0095049593,652466,611107,41359,31752,25832,5920,293776.253557495,550468.004641878,145088,0,220332.190168121,12618.687388,25671,0,19253.25,36515.131191,56952,0,42714,1121.5656351535,157037,76452,62408.25
Lingewaard,4799314.58332923,4682588.66391499,116725.91941424,4750008,4615744,134264,302947,302830,117,1374581.8835031,2105001.22012997,1782822,159,322338.220129969,72804.302512,144860,14772,97566,36854.147334,104965,15135,67372.5,27133.9688125775,152674,79128,58957.8
Cranendonck,1904109.60959066,1853038.47386743,51071.135723229,1748725,1679104,69621,79112,79112,0,550509.308367215,926462.978935362,761558,0,164904.978935362,51175.129019,241899,2925,179230.5,11245.883179,18467,0,13850.25,40438.8269884988,182373,216410,-25067.7
Steenwijkerland,6597831.10544773,6466624.69383937,131206.411608365,6878832,6769665,109167,330270,325962,4308,2788775.2942005,3871080.15629591,2314023,0,1557057.15629591,64111.297233,167010,14369,114480.75,26852.587607,61274,0,45955.5,63545.3471151571,499633,106573,305255.1
Moerdijk,3054027.01028938,2954187.69156348,99839.3187259013,2807399,2692737,114662,85255,85021,234,936238.372965957,1175136.29886681,1001114,26559,200581.298866806,89677.192092,207855,7,155886,11588.692101,54271,0,40703.25,2496.1481490189,243169,62464,136883.85
Echt-Susteren,4229292.53866472,4072441.60091357,156850.937751154,4172476,4037813,134663,213567,199939,13628,1476837.23969812,2034735.71649319,1661790,0,372945.716493188,90385.544355,324646,2463,241637.25,16061.254472,92690,170,69390,22924.7049117602,567067,155105,317111.7
Sluis,2713390.25966345,2625455.11759762,87935.1420658221,2694831,2603533,91298,102497,102497,0,802849.594193457,1232444.11108841,975293,2962,260113.111088413,45333.931554,113042,192,84637.5,50563.294968,127924,0,95943,11790.2891006353,120465,26056,73764.75
Drimmelen,1103840.58168569,1041548.67632416,62291.9053615311,1251679,1204282,47397,172148,171970,178,403030.002375799,697868.497890443,377714,21988,302272.501781849,53301.003531,107645,0,80733.75,34380.963302,97484,0,73113,41971.428860642,32140,74101,-31265.85
Bernheze,1947196.63362262,1901854.51186167,45342.1217609436,1828390,1792050,36340,55916,55916,0,600822.540081371,1061562.23335358,777109,5540,289993.233353582,76129.36732,251148,0,188361,11872.275312,36935,0,27701.25,22754.2299096786,21877,61751,-28610.4
Ferwerderadiel,1309648.87725193,1288144.7660981,21504.1111538331,1188895,1162282,26613,85491,85491,0,698516.794933973,1236338.47362956,736339,0,499999.473629556,31294.324504,45678,4408,30952.5,22857.056608,50292,4041,34688.25,16220.6778243097,133482,24588,84313.5
Alphen-Chaam,331000.202245386,318522.221575378,12477.9806700075,414139,402096,12043,40484,40484,0,99815.0409795505,178967.017834574,104941,0,74026.017834574,9139.4818561,35446,0,26584.5,6154.8059861,2999,0,2249.25,32090.1995152725,314000,20465,220151.25
Bergeijk,1201775.38935999,1189379.93331161,12395.4560483806,1240173,1218806,21367,93052,93052,0,328854.902798892,582096.880756595,490913,0,91183.8807565947,46821.982383,138944,13302,94231.5,0,0,0,0,29318.1681564555,11827,17720,-3857.7
